movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,genre_1,genre_2,genre_3,country_1,country_2,country_3,director,actor_1,actor_2,actor_3,studio,description,contract_price,studio_score,price_class
tt0443453,Borat: Cultural Learnings of America for Mak,2006,11-03-2006,84,R,R,7.3,337344,1230,344,18000000,128505958,261572744,837,2611,Comedy,,,USA,UK,,Larry Charles,Sacha Baron Cohen,Ken Davitian,Luenell,20th Century Fox,"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying",920,6,10
tt0816442,The Book Thief,2013,11-27-2013,131,PG-13,PG-13,7.6,121020,272,264,19000000,21488481,76586316,4,1316,Drama,War,,USA,German,,Brian Percival,Roger Allam,Sophie N¢®¢®lisse,Heike Makatsch,20th Century Fox,"While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.",650,6,1
tt0482603,Space Chimps,2008,07-18-2008,81,G,G,4.5,10272,48,78,37000000,30105968,64884277,2511,2538,Animation,Adventure,Comedy,USA,,,Kirk DeMicco,Andy Samberg,Cheryl Hines,Jeff Daniels,20th Century Fox,Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.,650,6,1
tt0455499,Garfield: A Tail of Two Kitties,2006,06-16-2006,82,PG,PG,5,36050,82,79,60000000,28426747,141702264,2946,2981,Animation,Comedy,Family,UK,USA,,Tim Hill,Breckin Meyer,Jennifer Love Hewitt,Billy Connolly,20th Century Fox,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",650,6,1
tt0457419,Mr. Magorium's Wonder Emporium,2007,11-16-2007,93,G,G,6.2,40925,148,147,65000000,32061555,69474661,3164,3168,Comedy,Family,Fantasy,USA,,,Zach Helm,Ted Ludzik,Natalie Portman,Zach Mills,20th Century Fox,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium, the strangest, most fantastic, most wonderful toy store in the world. But when Mr. Magorium, the 243-year-old eccentric who owns the store, bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable Emporium.",650,6,1
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,05-19-2005,140,PG-13,PG-13,7.5,655343,3385,376,113000000,380270577,850035635,3661,3663,Action,Adventure,Fantasy,USA,,,George Lucas,Ewan McGregor,Natalie Portman,Hayden Christensen,20th Century Fox,"Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy.",920,6,10
tt0455967,John Tucker Must Die,2006,07-28-2006,89,PG-13,PG-13,5.7,76413,174,99,18000000,41011711,68824550,2560,2566,Comedy,Romance,,USA,Japan,,Betty Thomas,Jesse Metcalfe,Brittany Snow,Ashanti,20th Century Fox,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.,650,6,1
tt0985694,Machete,2010,09-03-2010,105,R,R,6.6,184462,398,402,10500000,26593646,44093316,2670,2678,Action,Crime,Thrille,USA,,,Ethan Maniquis,Danny Trejo,Robert De Niro,Jessica Alba,20th Century Fox,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",650,6,1
tt0388482,Transporter 2,2005,09-02-2005,87,PG-13,PG-13,6.3,182881,346,168,32000000,43095856,85167639,3303,3320,Action,Thriller,,USA,French,Italy,Louis Leterrier,Jason Statham,Alessandro Gassmann,Amber Valletta,20th Century Fox,"Mercenary Frank Martin, who specializes moving goods of all kinds, surfaces again this time in Miami, Florida when he's implicated in the kidnapping of the young son of a powerful USA official.",650,6,1
tt1430132,The Wolverine,2013,07-26-2013,126,PG-13,PG-13,6.7,409470,579,463,120000000,132556852,414828246,3924,3924,Action,Adventure,Sci-Fi,USA,UK,,James Mangold,Hugh Jackman,Tao Okamoto,Rila Fukushima,20th Century Fox,"Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants.",650,6,1
tt1667889,Ice Age: Continental Drift,2012,07-13-2012,88,PG,PG,6.6,179802,145,234,95000000,161321843,877244782,3881,3886,Animation,Adventure,Comedy,USA,,,Steve Martino,Aziz Ansari,Joy Behar,Christopher Campbe,20th Century Fox,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",650,6,1
tt0456554,Grandma's Boy,2006,01-06-2006,94,R,R,7,74572,209,58,.,6090172,6566277,2015,2016,Comedy,,,USA,,,Nicholaus Goossen,Linda Cardellini,Allen Covert,Peter Dante,20th Century Fox,A thirty-five-year-old video game tester has to move in with his grandma and her two old lady roommates.,650,6,1
tt0452598,Cheaper by the Dozen 2,2005,12-21-2005,94,PG,PG,5.5,51517,133,77,60000000,82571173,129181830,3175,3211,Adventure,Comedy,Family,USA,,,Adam Shankman,Steve Martin,Eugene Levy,Bonnie Hunt,20th Century Fox,"The Bakers, while on vacation, find themselves competing with a rival family of eight children.",650,6,1
tt0397078,Just My Luck,2006,05-12-2006,103,PG-13,PG-13,5.4,51500,153,101,28000000,17326650,38159905,2541,2543,Comedy,Fantasy,Romance,USA,,,Donald Petrie,Lindsay Lohan,Chris Pine,Samaire Armstrong,20th Century Fox,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",650,6,1
tt0765476,Meet Dave,2008,07-11-2008,90,PG,PG,5,36650,118,126,60000000,11803254,50650079,3011,3011,Adventure,Comedy,Family,USA,,,Brian Robbins,Eddie Murphy,Elizabeth Banks,Gabrielle Union,20th Century Fox,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",650,6,1
tt1860353,Turbo,2013,07-17-2013,96,PG,PG,6.4,76852,102,167,135000000,83028128,282570682,3806,3809,Animation,Adventure,Comedy,USA,,,David Soren,Ryan Reynolds,Paul Giamatti,Michael Pe¢®¢®a,20th Century Fox,A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,650,6,1
tt1666186,Vampires Suck,2010,08-18-2010,82,PG-13,PG-13,3.4,44742,194,120,20000000,36661504,80547866,3233,3233,Comedy,,,USA,,,Jason Friedberg,Jenn Proske,Matt Lanter,Diedrich Bader,20th Century Fox,"A spoof of vampire-themed movies. Teenager, Becca finds herself torn between 2 boys. As she and her friends wrestle with a number of different dramas, everything comes to a head at their prom.",650,6,1
tt1637688,In Time,2011,10-28-2011,109,PG-13,PG-13,6.7,351609,514,370,40000000,37520095,173930596,3122,3127,Action,Crime,Sci-Fi,USA,,,Andrew Niccol,Justin Timberlake,Olivia Wilde,Shyloh Oostwald,20th Century Fox,"In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.",650,6,1
tt0499554,Reno 911!: Miami,2007,02-23-2007,84,R,R,5.9,25712,77,87,10000000,20342161,22021262,2702,2702,Comedy,Crime,,USA,,,Robert Ben Garant,Lennie Loftin,Danny DeVito,Robert Ben Garant,20th Century Fox,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,650,6,1
tt0421729,Big Momma's House 2,2006,01-27-2006,99,PG-13,PG-13,4.7,38500,83,65,40000000,70165972,138259062,3261,3261,Comedy,Crime,,USA,,,John Whitesell,Martin Lawrence,Nia Long,Emily Procter,20th Century Fox,An FBI agent reprises his disguise as a corpulent old lady and takes a job as a nanny in a crime suspect's house.,710,6,3
tt0358273,Walk the Line,2005,11-18-2005,136,PG-13,PG-13,7.8,219235,886,277,28000000,119519402,186438883,2961,3160,Biography,Drama,Music,USA,German,,James Mangold,Joaquin Phoenix,Reese Witherspoon,Ginnifer Goodwin,20th Century Fox,A chronicle of country music legend,920,6,10
tt0356910,Mr. & Mrs. Smith,2005,06-10-2005,120,PG-13,PG-13,6.5,426034,809,232,110000000,186336279,478207520,3424,3451,Action,Comedy,Crime,USA,,,Doug Liman,Brad Pitt,Angelina Jolie,Vince Vaughn,20th Century Fox,A bored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.,650,6,1
tt1606378,A Good Day to Die Hard,2013,02-14-2013,98,R,R,5.3,191058,541,425,92000000,67349198,304654182,3553,3555,Action,Thriller,,USA,Russia,Hunga,John Moore,Bruce Willis,Jai Courtney,Sebastian Koch,20th Century Fox,"John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.",710,6,3
tt0455824,Australia,2008,11-26-2008,165,PG-13,PG-13,6.6,115192,469,249,130000000,49554002,211368784,2642,2721,Adventure,Comedy,Drama,USA,Aborig,Chine,Baz Luhrmann,Shea Adams,Eddie Baroo,Ray Barrett,20th Century Fox,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",710,6,3
tt0467197,Max Payne,2008,10-17-2008,100,PG-13,PG-13,5.4,118718,421,231,35000000,40689393,85416905,3376,3381,Action,Crime,Drama,USA,Russia,Spain,John Moore,Mark Wahlberg,Mila Kunis,Beau Bridges,20th Century Fox,"Coming together to solve a series of murders in New York City are a police detective whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation.",650,6,1
tt2404463,The Heat,2013,06-28-2013,117,R,R,6.6,155740,419,277,43000000,159582188,229930771,3181,3184,Action,Comedy,Crime,USA,,,Paul Feig,Sandra Bullock,Melissa McCarthy,Demi¢®¢®n Bichir,20th Century Fox,An uptight FBI Special Agent is paired with a foul-mouthed Boston cop to take down a ruthless drug lord.,650,6,1
tt1027718,Wall Street: Money Never Sleeps,2010,09-24-2010,133,PG-13,PG-13,6.2,94563,254,298,70000000,52474616,134748021,3565,3597,Drama,,,USA,,,Oliver Stone,Richard Stratton,Harry Kerrigan,Michael Douglas,20th Century Fox,"Now out of prison but still disgraced by his peers, Gordon Gekko works his future son-in-law, an idealistic stock broker, when he sees an opportunity to take down a Wall Street enemy and rebuild his empire.",710,6,3
tt0482599,Shutter,2008,03-21-2008,85,PG-13,PG-13,5.2,31138,150,129,8000000,25928550,47879410,2753,2756,Horror,Mystery,Thrille,USA,,,Masayuki Ochiai,Joshua Jackson,Rachael Taylor,Megumi Okina,20th Century Fox,"A newly married couple discovers disturbing, ghostly images in photographs they develop after a tragic accident. Fearing the manifestations may be connected, they investigate and learn that some mysteries are better left unsolved.",650,6,1
tt0430779,Everyone's Hero,2006,09-15-2006,87,G,G,5.7,7462,34,42,35000000,14523101,16627188,2896,2898,Animation,Adventure,Comedy,USA,,,Colin Brady,Ritchie Allen,Jake T. Austin,Cherise Boothe,20th Century Fox,A boy (Jake T. Austin) begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.,650,6,1
tt0388125,In Her Shoes,2005,10-07-2005,130,PG-13,PG-13,6.4,57302,173,162,.,32880591,83073883,2808,2840,Comedy,Drama,Romance,USA,,,Curtis Hanson,Cameron Diaz,Anson Mount,Toni Collette,20th Century Fox,"Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.",650,6,1
tt0952640,Alvin and the Chipmunks,2007,12-14-2007,92,PG,PG,5.2,71221,153,131,60000000,217326974,361336633,3475,3499,Animation,Comedy,Family,USA,,,Tim Hill,Jason Lee,David Cross,Cameron Richardson,20th Century Fox,Three musical chipmunks are discovered by an aspiring songwriter and wants to become famous by using their amazing singing abilities.,650,6,1
tt0376108,Rebound,2005,07-01-2005,86,PG,PG,5.1,11907,40,52,33100000,16809014,17492014,2464,2464,Comedy,Family,Sport,USA,,,Steve Carr,Martin Lawrence,Wendy Raquel Robinson,Breckin Meyer,20th Century Fox,An acclaimed college basketball coach is demoted to a junior varsity team after a public meltdown.,650,6,1
tt0949731,The Happening,2008,06-13-2008,91,R,R,5,188623,1346,339,48000000,64506874,163403799,2986,2986,Drama,Mystery,Sci-Fi,USA,India,,M. Night Shyamala,Mark Wahlberg,Zooey Deschanel,John Leguizamo,20th Century Fox,"A science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide.",710,6,3
tt0337978,Live Free or Die Hard,2007,06-27-2007,128,PG-13,PG-13,7.1,375501,812,368,110000000,134529403,383531464,3408,3411,Action,Thriller,,USA,UK,,Len Wiseman,Bruce Willis,Timothy Olyphant,Justin Long,20th Century Fox,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.,920,6,10
tt0438097,Ice Age: The Meltdown,2006,03-31-2006,91,PG,PG,6.8,240727,260,163,80000000,195330621,667036530,3964,3969,Animation,Adventure,Comedy,USA,,,Carlos Saldanha,Ray Romano,John Leguizamo,Denis Leary,20th Century Fox,"Manny, Sid, and Diego discover that the ice age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the woolly mammoths.",650,6,1
tt0848537,Epic,2013,05-24-2013,102,PG,PG,6.7,96478,125,208,100000000,107518682,268426634,3882,3894,Animation,Adventure,Family,USA,,,Chris Wedge,Blake Anderson,Aziz Ansari,Allison Bills,20th Century Fox,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group of characters in order to save their world -- and ours.,650,6,1
tt1854564,Percy Jackson: Sea of Monsters,2013,08-07-2013,106,PG,PG,5.8,104289,220,188,90000000,68559554,199850315,3031,3080,Adventure,Family,Fantasy,USA,,,Thor Freudenthal,Logan Lerman,Alexandra Daddario,Douglas Smith,20th Century Fox,"In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising.",710,6,3
tt0881891,All About Steve,2009,09-04-2009,99,PG-13,PG-13,4.8,38273,161,127,15000000,33862903,40105542,2251,2265,Comedy,Romance,,USA,,,Phil Traill,Sandra Bullock,Thomas Haden Church,Bradley Cooper,20th Century Fox,"Convinced that a CCN cameraman is her true love, an eccentric crossword puzzler trails him as he travels all over the country, hoping to convince him that they belong together.",650,6,1
tt1320261,Gulliver's Travels,2010,12-25-2010,85,PG,PG,4.9,62431,130,185,112000000,42779261,237382724,2546,3089,Adventure,Comedy,Family,USA,,,Rob Letterman,Jack Black,Jason Segel,Emily Blunt,20th Century Fox,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Lilliput, where he towers over its tiny citizens.",650,6,1
tt0477080,Unstoppable,2010,11-12-2010,98,PG-13,PG-13,6.7,175664,351,322,100000000,81562942,167805466,3207,3261,Action,Thriller,,USA,,,Tony Scott,Denzel Washington,Chris Pine,Rosario Dawson,20th Century Fox,"With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.",650,6,1
tt1611224,Abraham Lincoln: Vampire Hunter,2012,06-22-2012,105,R,R,5.9,144680,387,404,69000000,37519139,116471580,3108,3109,Action,Fantasy,Horror,USA,Russia,,Timur Bekmambetov,Benjamin Walker,Dominic Cooper,Anthony Mackie,20th Century Fox,"Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them.",650,6,1
