antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"['I-1009', 'I-1008', 'I-1012']",['I-1013'],0.14755295836376917,0.40540540540540543,0.11176040905770636,0.7574257425742575,1.8683168316831684,0.05194164215347561,2.4511858797573094
"['I-1043', 'I-1006', 'I-1007']",['I-1010'],0.14901387874360847,0.408327246165084,0.11285609934258582,0.7573529411764706,1.854769546459013,0.052009672594830435,2.4384089248954113
"['I-1043', 'I-1006', 'I-1007']",['I-1016'],0.14901387874360847,0.40175310445580714,0.11285609934258582,0.7573529411764706,1.885120320855615,0.05298931095033991,2.465502357394249
"['I-1013', 'I-1008', 'I-1043']",['I-1045'],0.14901387874360847,0.44485025566106645,0.11285609934258582,0.7573529411764706,1.7024896165362697,0.046567237286444435,2.2878898554574225
"['I-1013', 'I-1010', 'I-1016']",['I-1043'],0.16252739225712198,0.443754565376187,0.12308254200146092,0.7573033707865169,1.7065815878300272,0.05096026968867669,2.2919372074777487
"['I-1013', 'I-1043', 'I-1045']",['I-1012'],0.16252739225712198,0.42111029948867784,0.12308254200146092,0.7573033707865169,1.7983492013993785,0.054640583172950466,2.3852399696994295
"['I-1009', 'I-1044', 'I-1006']",['I-1042'],0.13988312636961286,0.44777209642074506,0.10591672753834916,0.7571801566579633,1.690994509730427,0.043280966789939604,2.274228893234995
"['I-1013', 'I-1010', 'I-1006']",['I-1045'],0.15339663988312638,0.44485025566106645,0.11614317019722425,0.7571428571428571,1.702017358667605,0.04790463572766694,2.2859107119838438
"['I-1010', 'I-1043', 'I-1041']",['I-1045'],0.15339663988312638,0.44485025566106645,0.11614317019722425,0.7571428571428571,1.702017358667605,0.04790463572766694,2.2859107119838438
"['I-1041', 'I-1016', 'I-1007']",['I-1013'],0.14134404674945217,0.40540540540540543,0.10701241782322864,0.7571059431524547,1.8675279931093882,0.049710777249126405,2.4479585968947664
"['I-1009', 'I-1012', 'I-1007']",['I-1013'],0.14134404674945217,0.40540540540540543,0.10701241782322864,0.7571059431524547,1.8675279931093882,0.049710777249126405,2.4479585968947664
"['I-1009', 'I-1045', 'I-1007']",['I-1006'],0.14134404674945217,0.4010226442658875,0.10701241782322864,0.7571059431524547,1.8879381351105837,0.050330254444522105,2.4660025177563987
"['I-1008', 'I-1043', 'I-1007']",['I-1016'],0.14280496712929144,0.40175310445580714,0.10810810810810811,0.7570332480818416,1.8843245756800748,0.05073576923220578,2.462258275345048
"['I-1013', 'I-1008', 'I-1042']",['I-1016'],0.14426588750913075,0.40175310445580714,0.10920379839298758,0.7569620253164557,1.8841472957422327,0.05124453021912205,2.461536705624544
"['I-1008', 'I-1042', 'I-1043']",['I-1045'],0.14426588750913075,0.44485025566106645,0.10920379839298758,0.7569620253164557,1.7016108582236913,0.04502708145138011,2.284209885561237
"['I-1013', 'I-1008', 'I-1042']",['I-1045'],0.14426588750913075,0.44485025566106645,0.10920379839298758,0.7569620253164557,1.7016108582236913,0.04502708145138011,2.284209885561237
"['I-1013', 'I-1044', 'I-1006']",['I-1010'],0.15777940102264426,0.408327246165084,0.11943024105186267,0.7569444444444444,1.8537691313854106,0.055004612730709904,2.4343107586350827
"['I-1009', 'I-1044', 'I-1013']",['I-1012'],0.14718772826880935,0.42111029948867784,0.11139517896274653,0.7568238213399504,1.7972104274317298,0.04941291063041009,2.380536217408805
"['I-1009', 'I-1008', 'I-1010']",['I-1013'],0.14718772826880935,0.40540540540540543,0.11139517896274653,0.7568238213399504,1.8668320926385442,0.051724478313229225,2.4451185879757307
"['I-1009', 'I-1013', 'I-1043']",['I-1008'],0.13659605551497445,0.4218407596785975,0.10336011687363039,0.7566844919786095,1.793768085746695,0.04573833304609369,2.37617094373851
"['I-1013', 'I-1010', 'I-1012']",['I-1045'],0.16508400292184075,0.44485025566106645,0.12490869247626005,0.756637168141593,1.7008805963642706,0.051471031570926945,2.2811607676472545
"['I-1009', 'I-1013', 'I-1010']",['I-1012'],0.15157048940832724,0.42111029948867784,0.11468224981738495,0.7566265060240964,1.7967418677311155,0.0508543556289988,2.3786061951702844
"['I-1008', 'I-1044', 'I-1043']",['I-1013'],0.15157048940832724,0.40540540540540543,0.11468224981738495,0.7566265060240964,1.8663453815261044,0.05323475411130634,2.443136205512443
"['I-1044', 'I-1042', 'I-1051']",['I-1045'],0.13951789627465302,0.44485025566106645,0.10555149744338933,0.756544502617801,1.7006722891359107,0.043486925616315786,2.2802924982523933
"['I-1043', 'I-1045', 'I-1050']",['I-1044'],0.13951789627465302,0.44448502556610664,0.10555149744338933,0.756544502617801,1.7020697191187668,0.04353788175082077,2.2817926906854544
"['I-1044', 'I-1043', 'I-1007']",['I-1010'],0.15449233016800584,0.408327246165084,0.1168736303871439,0.756501182033097,1.8526835746034167,0.053790202656015154,2.4298793676909667
"['I-1009', 'I-1013', 'I-1007']",['I-1006'],0.14243973703433163,0.4010226442658875,0.10774287801314829,0.7564102564102564,1.8862033534164682,0.050621318019102954,2.4589596709084613
"['I-1009', 'I-1010', 'I-1006']",['I-1012'],0.14243973703433163,0.42111029948867784,0.10774287801314829,0.7564102564102564,1.796228345230947,0.04776003769153238,2.3764945599938487
"['I-1009', 'I-1013', 'I-1006']",['I-1007'],0.14243973703433163,0.4039444850255661,0.10774287801314829,0.7564102564102564,1.8725599295219546,0.05020513178963814,2.4469647456845176
"['I-1009', 'I-1013', 'I-1006']",['I-1012'],0.14243973703433163,0.42111029948867784,0.10774287801314829,0.7564102564102564,1.796228345230947,0.04776003769153238,2.3764945599938487
"['I-1012', 'I-1006', 'I-1016']",['I-1007'],0.15741417092768445,0.4039444850255661,0.11906501095690285,0.7563805104408352,1.8724862907658288,0.05547842474579291,2.4466659709902947
"['I-1010', 'I-1043', 'I-1045']",['I-1012'],0.15741417092768445,0.42111029948867784,0.11906501095690285,0.7563805104408352,1.7961577082281066,0.05277628229378373,2.376204389717903
"['I-1009', 'I-1016', 'I-1007']",['I-1044'],0.14536157779401024,0.44448502556610664,0.10993425858290723,0.7562814070351758,1.7014778081037891,0.04532321396080699,2.2793294827287576
"['I-1009', 'I-1008', 'I-1016']",['I-1012'],0.14536157779401024,0.42111029948867784,0.10993425858290723,0.7562814070351758,1.7959223698719093,0.048721001023924834,2.375238152613465
"['I-1042', 'I-1006', 'I-1016']",['I-1012'],0.1468224981738495,0.42111029948867784,0.1110299488677867,0.7562189054726369,1.7957739489887945,0.04920148269012108,2.374629179648486
"['I-1009', 'I-1043', 'I-1006']",['I-1010'],0.133308984660336,0.408327246165084,0.10080350620891161,0.7561643835616438,1.8518587497243122,0.04636981561349319,2.426523091570161
"['I-1008', 'I-1016', 'I-1045']",['I-1006'],0.14828341855368882,0.4010226442658875,0.11212563915266618,0.7561576354679803,1.8855734115768032,0.05266063054348053,2.456412186141916
"['I-1010', 'I-1042', 'I-1012']",['I-1013'],0.14828341855368882,0.40540540540540543,0.11212563915266618,0.7561576354679803,1.8651888341543514,0.05201073973900855,2.438438438438438
"['I-1020', 'I-1019']",['I-1021'],0.1347699050401753,0.2574872169466764,0.10189919649379109,0.7560975609756098,2.936446981491091,0.06719766871682849,3.0443024105186267
"['I-1042', 'I-1010', 'I-1016']",['I-1007'],0.14974433893352812,0.4039444850255661,0.11322132943754565,0.7560975609756098,1.871785824549023,0.0527329295615478,2.443827611395179
"['I-1010', 'I-1012', 'I-1016']",['I-1007'],0.16617969320672024,0.4039444850255661,0.1256391526661797,0.756043956043956,1.8716531208393774,0.05851178207208452,2.443290624444751
"['I-1008', 'I-1010', 'I-1016']",['I-1044'],0.15412710007304603,0.44448502556610664,0.11650840029218408,0.7559241706161137,1.7006740995455376,0.04800121227578634,2.275993390399058
"['I-1013', 'I-1006', 'I-1045']",['I-1042'],0.15412710007304603,0.44777209642074506,0.11650840029218408,0.7559241706161137,1.688189542534192,0.047494585577226286,2.262525973887821
"['I-1045', 'I-1016', 'I-1007']",['I-1043'],0.15412710007304603,0.443754565376187,0.11650840029218408,0.7559241706161137,1.7034735630838842,0.04811379598657746,2.2789861496237775
"['I-1009', 'I-1013', 'I-1045']",['I-1008'],0.14061358655953252,0.4218407596785975,0.10628195763330898,0.7558441558441558,1.7917760161916003,0.04696541545790356,2.367992633231275
"['I-1048', 'I-1044', 'I-1043']",['I-1045'],0.14061358655953252,0.44485025566106645,0.10628195763330898,0.7558441558441558,1.6990979463885867,0.04372996770288144,2.2737516124520143
"['I-1013', 'I-1043', 'I-1016']",['I-1007'],0.1570489408327246,0.4039444850255661,0.11869978086194302,0.7558139534883721,1.8710837293410152,0.05526072733345748,2.4409892518000627
"['I-1008', 'I-1042', 'I-1006']",['I-1045'],0.1420745069393718,0.44485025566106645,0.10737764791818846,0.7557840616966582,1.6989628579026685,0.04417576718328896,2.27319211102995
"['I-1008', 'I-1043', 'I-1006']",['I-1010'],0.1435354273192111,0.408327246165084,0.10847333820306793,0.7557251908396947,1.8507831596771773,0.049863912438685896,2.4221603360116877
"['I-1009', 'I-1006', 'I-1045']",['I-1013'],0.1435354273192111,0.40540540540540543,0.10847333820306793,0.7557251908396947,1.8641221374045802,0.05028330010068505,2.4341216216216215
"['I-1013', 'I-1010', 'I-1007']",['I-1012'],0.15997078159240322,0.42111029948867784,0.12089116143170198,0.7557077625570776,1.7945601508077005,0.053525817685887184,2.369660643214571
"['I-1041', 'I-1044', 'I-1007']",['I-1013'],0.1449963476990504,0.40540540540540543,0.1095690284879474,0.7556675062972292,1.8639798488664987,0.05078672536671075,2.4335469490108665
"['I-1010', 'I-1006', 'I-1041']",['I-1012'],0.1449963476990504,0.42111029948867784,0.1095690284879474,0.7556675062972292,1.7944645552834464,0.04850957308363583,2.3692702175566485
"['I-1010', 'I-1006', 'I-1041']",['I-1013'],0.1449963476990504,0.40540540540540543,0.1095690284879474,0.7556675062972292,1.8639798488664987,0.05078672536671075,2.4335469490108665
"['I-1013', 'I-1045', 'I-1016']",['I-1006'],0.16143170197224252,0.4010226442658875,0.12198685171658144,0.755656108597285,1.884322791748057,0.057249083723330055,2.4513702892081266
"['I-1009', 'I-1044', 'I-1010']",['I-1012'],0.1464572680788897,0.42111029948867784,0.11066471877282688,0.7556109725685786,1.7943303060648468,0.04899005474983206,2.368722141888165
"['I-1009', 'I-1008', 'I-1013']",['I-1012'],0.147918188458729,0.42111029948867784,0.11176040905770636,0.7555555555555555,1.7941987086826636,0.0494705364160283,2.3681851384554085
"['I-1042', 'I-1012', 'I-1043']",['I-1016'],0.1493791088385683,0.40175310445580714,0.11285609934258582,0.7555012224938874,1.8805112247166034,0.0528425786258491,2.4468298027757474
"['I-1013', 'I-1008', 'I-1006']",['I-1012'],0.1493791088385683,0.42111029948867784,0.11285609934258582,0.7555012224938874,1.7940696853324059,0.04995101808222452,2.3676588750913066
"['I-1009', 'I-1045', 'I-1041']",['I-1016'],0.1329437545653762,0.40175310445580714,0.10043827611395179,0.7554945054945055,1.8804945054945055,0.04702770999930102,2.4467625840234404
"['I-1009', 'I-1008', 'I-1042']",['I-1010'],0.1344046749452155,0.408327246165084,0.10153396639883126,0.7554347826086956,1.850071945243836,0.04665287560673816,2.419284149013878
"['I-1006', 'I-1043', 'I-1012']",['I-1010'],0.1523009495982469,0.408327246165084,0.11504747991234478,0.7553956834532375,1.8499761907826158,0.05285885257456537,2.418897434795687
"['I-1008', 'I-1016', 'I-1041']",['I-1006'],0.13732651570489407,0.4010226442658875,0.10372534696859022,0.7553191489361704,1.883482540789831,0.048654304512792665,2.447994410391592
"['I-1009', 'I-1042', 'I-1016']",['I-1012'],0.13732651570489407,0.42111029948867784,0.10372534696859022,0.7553191489361704,1.79363731985016,0.04589573681236565,2.3658970368723615
"['I-1008', 'I-1012', 'I-1041']",['I-1010'],0.13878743608473337,0.408327246165084,0.10482103725346968,0.7552631578947369,1.8496516335561626,0.0481503456746779,2.4175875963147107
"['I-1009', 'I-1044', 'I-1042']",['I-1016'],0.14170927684441198,0.40175310445580714,0.10701241782322864,0.7551546391752577,1.8796485473289597,0.050080275920798695,2.4433662681173347
"['I-1012', 'I-1045', 'I-1007']",['I-1010'],0.16106647187728268,0.408327246165084,0.12162162162162163,0.7551020408163266,1.849257055237122,0.05585379271044484,2.415997078159241
"['I-1013', 'I-1010', 'I-1016']",['I-1008'],0.16252739225712198,0.4218407596785975,0.12271731190650109,0.755056179775281,1.7899080694586313,0.05415663328817534,2.3603748802112303
"['I-1009', 'I-1010', 'I-1045']",['I-1006'],0.1446311176040906,0.4010226442658875,0.10920379839298758,0.755050505050505,1.8828126437416053,0.05120344516826462,2.4453096172237987
"['I-1013', 'I-1043', 'I-1041']",['I-1012'],0.1446311176040906,0.42111029948867784,0.10920379839298758,0.755050505050505,1.7929993779950415,0.04829814514334681,2.3633022824998298
"['I-1008', 'I-1042', 'I-1010']",['I-1013'],0.14609203798392986,0.40540540540540543,0.11029948867786706,0.7550000000000001,1.8623333333333336,0.05107298679249008,2.426916712630999
"['I-1009', 'I-1045', 'I-1016']",['I-1006'],0.14755295836376917,0.4010226442658875,0.11139517896274653,0.7549504950495051,1.8825632563256327,0.05222310143045342,2.4443116335008237
"['I-1010', 'I-1012', 'I-1041']",['I-1045'],0.14755295836376917,0.44485025566106645,0.11139517896274653,0.7549504950495051,1.6970890438797577,0.04575620771107712,2.265459562756861
"['I-1010', 'I-1006', 'I-1045']",['I-1043'],0.14901387874360847,0.443754565376187,0.11249086924762601,0.7549019607843138,1.7011700153312355,0.046365280250736204,2.269481373265158
"['I-1009', 'I-1010', 'I-1041']",['I-1045'],0.13257852447041638,0.44485025566106645,0.10007304601899196,0.7548209366391183,1.6967978033808753,0.04109545551316028,2.2642624403936265
"['I-1006', 'I-1012', 'I-1007']",['I-1043'],0.15193571950328708,0.443754565376187,0.11468224981738495,0.7548076923076923,1.700957581513137,0.04726008064408553,2.2686088314069237
"['I-1044', 'I-1006', 'I-1007']",['I-1010'],0.15485756026296568,0.408327246165084,0.1168736303871439,0.7547169811320754,1.848314037870861,0.053641069257123586,2.4122043040961954
"['I-1009', 'I-1042', 'I-1013']",['I-1006'],0.13696128560993426,0.4010226442658875,0.10336011687363039,0.7546666666666667,1.8818554948391015,0.048435539956279104,2.441483786959698
"['I-1008', 'I-1010', 'I-1041']",['I-1045'],0.13696128560993426,0.44485025566106645,0.10336011687363039,0.7546666666666667,1.6964510125889438,0.042432853954382795,2.2628386318163054
"['I-1009', 'I-1042', 'I-1013']",['I-1012'],0.13696128560993426,0.42111029948867784,0.10336011687363039,0.7546666666666667,1.7920878866724488,0.04568430887207663,2.3596047575189765
"['I-1010', 'I-1012', 'I-1045']",['I-1043'],0.15777940102264426,0.443754565376187,0.11906501095690285,0.7546296296296297,1.7005563176345069,0.049049681430784225,2.2669625260140305
"['I-1013', 'I-1010', 'I-1045']",['I-1007'],0.15924032140248356,0.4039444850255661,0.12016070124178233,0.7545871559633027,1.8680466844733479,0.055836451617550464,2.4287869582135806
"['I-1041', 'I-1016', 'I-1007']",['I-1006'],0.14134404674945217,0.4010226442658875,0.10664718772826881,0.7545219638242894,1.8814946602467253,0.04996502434956228,2.440044596516858
"['I-1041', 'I-1006', 'I-1007']",['I-1016'],0.14134404674945217,0.40175310445580714,0.10664718772826881,0.7545219638242894,1.8780737608644587,0.04986177815032967,2.4370689323747645
"['I-1043', 'I-1012', 'I-1045']",['I-1016'],0.16216216216216217,0.40175310445580714,0.12235208181154127,0.7545045045045045,1.878030303030303,0.057202929737626584,2.4368956112075373
"['I-1012', 'I-1006', 'I-1041']",['I-1013'],0.14280496712929144,0.40540540540540543,0.10774287801314829,0.7544757033248083,1.8610400682011936,0.049848972420192296,2.421734234234235
"['I-1013', 'I-1044', 'I-1016']",['I-1043'],0.16362308254200147,0.443754565376187,0.12344777209642074,0.7544642857142857,1.7001837154614932,0.050839282217482906,2.2654359519224383
"['I-1008', 'I-1042', 'I-1043']",['I-1010'],0.14426588750913075,0.408327246165084,0.10883856829802775,0.7544303797468355,1.847612146464075,0.049930875735862607,2.4093890491215655
"['I-1009', 'I-1010', 'I-1043']",['I-1044'],0.14426588750913075,0.44448502556610664,0.10883856829802775,0.7544303797468355,1.69731337694892,0.04471454160021471,2.2621486072308032
"['I-1044', 'I-1041']",['I-1045'],0.2498173849525201,0.44485025566106645,0.18845872899926955,0.7543859649122807,1.6958200097946015,0.07732740143456193,2.2602525305228007
"['I-1008', 'I-1043', 'I-1016']",['I-1012'],0.14718772826880935,0.42111029948867784,0.1110299488677867,0.7543424317617866,1.7913179342270356,0.049047680535450264,2.356490397030938
"['I-1008', 'I-1006', 'I-1016']",['I-1010'],0.15010956902848796,0.408327246165084,0.11322132943754565,0.7542579075425789,1.8471897592590172,0.05192750249311558,2.4076980378826764
"['I-1008', 'I-1006', 'I-1016']",['I-1044'],0.15010956902848796,0.44448502556610664,0.11322132943754565,0.7542579075425789,1.69692534991913,0.04649987381020093,2.260560935567624
"['I-1008', 'I-1012', 'I-1045']",['I-1016'],0.15157048940832724,0.40175310445580714,0.11431701972242513,0.7542168674698796,1.8773143483023005,0.053423105058743627,2.4340437416749032
"['I-1044', 'I-1010', 'I-1041']",['I-1013'],0.15449233016800584,0.40540540540540543,0.11650840029218408,0.7541371158392436,1.8602048857368008,0.05387637454839793,2.418399168399169
"['I-1044', 'I-1042', 'I-1007']",['I-1016'],0.15449233016800584,0.40175310445580714,0.11650840029218408,0.7541371158392436,1.8771158392434992,0.05444062703257618,2.433254200146093
"['I-1044', 'I-1006', 'I-1016']",['I-1042'],0.15449233016800584,0.44777209642074506,0.11650840029218408,0.7541371158392436,1.6841985507078703,0.047331045731930185,2.2460808001348553
"['I-1020', 'I-1022']",['I-1019'],0.13367421475529584,0.24470416362308253,0.10080350620891161,0.7540983606557377,3.0816735992170297,0.06809286928924463,3.07153640126613
"['I-1013', 'I-1016', 'I-1007']",['I-1043'],0.15741417092768445,0.443754565376187,0.11869978086194302,0.7540603248259861,1.6992733904309052,0.04884652385787559,2.2617149275741832
