movie_id,income_opening,votes,income_usa,income_int,income_ww
tt0415949,653723,2966,4339241,75512,4414753
tt0120255,31149,30661,4306697,3644550,7951247
tt0914797,277839,14389,4078607,737283,4815890
tt0084171,115797,1061,3792188,0,3792188
tt1412528,1597928,24304,3614896,1005503,4620399
tt6511932,1763070,13901,3502600,765208,4267808
tt4950016,36.60177987,5000000,587132,3807503,777591
tt0110005,31592,57016,3046086,2392034,5438120
tt3702652,1211210,16350,3000342,9904765,12905107
tt1216491,941809,42610,2450846,4205859,6656705
tt0935075,53778,45848,2229058,3975976,6205034
tt3614530,1375320,6906,2184640,184297,2368937
tt5247022,69335,61173,2141423,8586113,10727536
tt0120906,434840,13491,2087471,0,2087471
tt0102443,46938,7948,1526697,0,1526697
tt0361862,64661,340665,1082044,7573353,8655397
tt0102307,46302,5129,1050861,5126,1055987
tt0486259,45589,3991,942441,46878,989319
tt2800038,461179,2786,846704,0,846704
tt0320244,15163,14418,742898,151132,894030
tt0422861,68184,5898,418689,229494,648183
tt0115734,124118,66028,560069,0,560069
tt2388637,26419,19806,391611,683398,1075009
tt0459293,174425,1513,240425,1774579,2015004
tt0896866,14108,3734,228830,103290,332120
tt0119560,44003,1845,222099,0,222099
tt3813310,26146,28612,134552,9106,143658
tt0357585,84733,4398,84733,12027,96760
tt1200853,8844,24,67505,.,.
tt0937237,25628,9884,65388,795937,861325
tt1798243,37440,16794,56001,511218,567219
tt1451684,9018,0,16670,66686,83356
tt1220213,6174,7500,8297,0,8297
tt1519461,7556,12138,7556,0,7556
tt1396523,.,3573,2500,210664,213164
tt4454612,.,6,.,9109597,9109597
tt1131732,.,219,.,4568257,4568257
tt0465430,.,11537,.,1504960,1504960
tt1274586,.,9177,.,74639,697847
tt3838992,.,11313,.,22958,36585
tt1079444,.,12447,.,.,.
tt0901504,.,2089,.,.,.
tt5723286,.,15152,.,.,.
tt0959306,.,2397,.,.,26013
tt1460798,.,140,.,.,.
tt0077294,.,19136,.,.,109502
tt2063015,.,242,.,.,.
tt1717210,.,43,.,.,.
tt2237914,.,21,.,.,.
tt2938464,.,686,.,.,26078
tt4906112,.,29,.,.,20441
tt3612616,26718,45401,3498695,14037309,17536004
tt2287663,95933,12708,95933,6828388,6924321
tt0117666,28139,83863,24475416,9699584,34175000
tt0497383,19556099,71,47326473,34914637,82241110
tt1602613,313958,103119,775849,3718711,4494560
tt1675192,52041,86251,1728953,3243063,4972016
tt0092076,2822439,25945,8025872,0,8025872
tt0095484,282652,5867,1705139,0,1705139
tt0446687,22603,10356,239962,1057591,1297553
tt1547090,.,1595,.,.,.
tt4255584,.,0,.,.,.
tt0389831,.,571,3479302,.,.
tt2082197,1061713,70625,2804874,33947110,36751984
tt0364961,37547,24843,708776,4171367,4880143
tt0977662,728,38,728,731039,731767
tt0087928,8570007,106784,81198894,.,.
tt0109831,138486,131259,52700832,190194977,242895809
tt0080453,.,59792,47923795,.,.
tt0083929,2545674,87646,27092880,.,.
tt0117589,189050,34796,13417292,.,.
tt0307901,108865,164735,13084595,12259895,25344490
tt0088680,45435,52967,10609321,.,.
tt0049513,.,16066,10400000,.,.
tt3464902,50003,195360,9196278,8823556,18019834
tt0115736,900902,48391,3802260,3209057,7011317
tt0180093,64770,724557,3635482,3753751,7389233
tt0056526,.,992,3500000,.,.
tt0444480,78315,0,1687311,3741076,5428387
tt0091886,.,18245,1500000,.,.
tt0246578,110494,714446,1480006,6030871,7510877
tt1629705,15254,8728,200558,1016749,1217307
tt1881002,131175,40172,187112,840648,1027760
tt1785279,59946,31,108596,2373329,2481925
tt1578715,2343,0,32961,.,.
tt0857190,20321,18323,26345,7974021,8000366
tt2295722,8691,7341,11774,.,.
tt2081194,.,3304,.,.,.
tt1730760,.,294,.,.,.
tt3346224,.,6320,.,.,.
tt2118624,.,31774,.,.,413345
tt3702088,.,110,.,.,.
tt0073486,99761,864743,108981275,16354,108997629
tt0075222,.,15184,36145695,.,.
tt3075362,.,19,.,1200000,1200000
tt0403261,137418,39,20779666,18594934,39374600
tt1532957,199228,10725,199228,9592054,9791282
tt0100258,2884679,36928,5835247,.,.
tt1313092,61968,52736,1044039,7034644,8078683
tt1507261,.,455,.,313230,313230
tt0475293,.,75961,.,.,127787394
tt0046183,957256,118526,87400000,.,30120884
tt0104036,101107,48788,62546695,.,.
tt0335266,925087,387784,44585453,72499844,117085297
tt0075686,.,242352,38251425,.,.
tt3181822,14910105,36100,36006065,17395873,53401938
tt0044672,.,12073,36000000,.,.
tt0113627,70864,109729,31983777,17816223,49800000
tt0285742,110552,79878,31273922,12492541,43766463
tt1065073,387618,322367,25379975,31893074,57273049
tt0053804,.,8326,21750000,.,.
tt0842926,491971,122508,20811365,15464104,36275469
tt0079470,140044,348122,20182359,302774,20485133
tt2828996,8843875,18821,17329487,3877374,21206861
tt6107548,246305,18742,15500045,5554083,21054128
tt2034139,7728354,15398,15179303,10269404,25448707
tt0071524,.,11430,15000000,.,.
tt0049875,.,3424,14400000,.,.
tt0089907,4403169,51463,14237880,.,.
tt0096256,4827903,101201,13000000,774,13000774
tt0195234,287452,17094,12178602,15608247,27786849
tt0057115,.,212156,11744471,228090,11972561
tt7984734,427797,76098,.,.,.
tt1878841,4950859,12965,10753574,144719,10898293
tt0457513,3046924,77667,10525717,29577545,40103262
tt0290332,2875067,6442,10097096,.,.
tt0199290,3684704,2832,9821335,.,.
tt0969307,86488,515,9427026,9747791,19174817
tt0318374,128973,31444,8291572,2839883,11131455
tt0055184,.,16204,8200000,.,.
tt0448075,3554134,14308,7836393,2934600,10770993
tt0110189,4392403,2367,7555256,.,.
tt1158755,233323,19,7159147,72091046,79250193
tt1108828,3245556,21,7006708,1296287,8302995
tt0292644,2532410,48270,6525762,5273298,11799060
tt0065112,.,15630,6000000,.,.
tt0454987,2220050,22260,4630045,.,4917453
tt0113101,1275953,93717,4301000,.,.
tt0274812,182306,79513,4046737,5367219,9413956
tt0360916,2108796,3694,3816594,.,.
tt0096219,80547,11857,3468572,.,.
tt0188863,1398046,4715,2793776,.,.
tt2911094,76222,0,2672413,3294258,5966671
tt0796375,233709,17431,2426851,1432113,3858964
tt1645080,679160,54647,1430241,558794,1989035
tt0318761,85327,20187,1328679,590518,1919197
tt0873886,102566,60207,1065429,918167,1983596
tt0366780,126449,21941,864959,108654,973613
tt0092615,.,3242,.,.,.
tt2076220,18866,38409,641054,3589372,4230426
tt2910814,155642,59787,600896,2064426,2665322
tt0126859,50354,3032,399793,.,.
tt1839642,25800,4905,385069,773808,1158877
tt3614128,.,0,373375,.,2229245
tt0095905,.,50,354704,.,.
tt0206226,21359,5302,267972,.,72842
tt4383288,12588,1450,165203,788111,953314
tt2403393,40763,1706,155271,441064,596335
tt5517008,58214,0,120016,.,.
tt0218182,9128,1537,75078,.,.
tt0305973,17639,3878,17639,.,.
tt0119502,12836,1954,12836,.,.
tt2059171,9134,30612,9134,38418,47552
tt1719071,9120,3881,9120,969407,978527
tt4509744,1545,0,4327,.,.
tt2372251,.,10563,.,2842176,2842176
tt0298482,.,5619,.,63180,63180
tt0068156,.,7277,.,.,.
tt0020960,.,4589,.,.,.
tt2573798,.,0,.,.,.
tt3533916,.,7059,.,.,.
tt2414822,.,1047,.,.,823749
tt2395247,.,2889,.,.,.
tt4340720,.,1244,.,.,993651
tt0031381,945000,273294,198680470,191844722,390525192
tt0060665,.,28925,28350000,.,.
tt0016641,.,6920,9000000,.,.
tt0074958,.,136218,.,.,.
tt0059418,3520,6685,14873,.,.
tt0072251,.,24429,.,.,.
tt0042200,.,4112,8000000,.,.
tt1341167,41512,68165,310007,8297686,8607693
tt3205376,67003,39902,229094,1859978,2089072
tt0065446,.,7999,3500000,1500000,5000000
tt0040694,.,4111,2956000,.,.
tt0464049,100803,19721,2730296,10717702,13447998
tt0450340,3746,28470,26403,3328645,3355048
tt0064665,.,94517,44785053,11276,44796329
tt0080339,.,198212,83453539,.,.
tt0119164,176585,95128,45950122,215299261,261249383
tt8332674,18667855,0,41411015,53881729,95292744
tt0107554,3839638,48262,27731527,.,.
tt0113118,6589341,94066,27467564,469214,27936778
tt6674752,8800230,5,25138705,15315815,40454520
tt1072748,9307626,26835,25091816,20868439,45960255
tt5726616,412932,177655,18065180,23552537,41617717
tt0262396,6281415,7102,17504595,990849,18495444
tt2387433,8189166,67017,17418667,10285444,27704111
tt4103724,4245630,12462,16376066,.,3270852
tt0092796,3584077,20905,14000000,.,.
tt0061809,.,22642,13000000,7551,13007551
tt0053131,.,8811,12800000,.,.
tt0068611,.,38522,12600000,.,.
tt0060490,.,7718,12000000,.,.
tt0131436,3310349,1999,10317779,.,.
tt0117628,2088492,15829,9482579,4312474,13795053
tt0081617,.,8906,.,.,.
tt0120684,75508,28037,6451628,.,.
tt0092991,807260,140570,5923044,3133,5926177
tt0088993,1700000,59999,5804262,28200000,34004262
tt0258038,1506233,13015,3293258,.,.
tt8151874,301065,5521,3012615,190746,3203361
tt4700756,477387,352,890303,.,71963
tt3721936,71203,33887,663247,1948503,2611750
tt7048386,1.671922851,3500000,.,.,.
tt3103166,123839,571,182695,.,.
tt1609781,56448,0,96793,.,.
tt2435500,.,0,.,40622,40622
tt0846789,.,11632,.,.,65618973
tt2166834,.,42695,.,.,1930268
tt2761578,.,2429,.,.,60970
tt4146338,.,0,687185,17622608,18309793
tt0076141,.,18782,31063038,.,.
tt1615147,561906,110418,5353586,15079641,20433227
tt1024715,1319286,30791,2926565,1197712,4124277
tt0385779,172300,112,493905,.,.
tt0470679,8092,3934,12636,.,.
tt4617208,.,0,.,24564100,24564100
tt0049055,.,5437,.,3604,3604
tt2582802,135388,656857,13092006,25877031,38969037
tt1095453,1328448,121,8093373,4312100,12405473
tt0783238,4789,14065,19875,.,.
tt0085334,2071473,126510,20605209,.,.
tt0083739,.,8775,6965361,.,120498
tt0144178,7680,741,7680,.,.
tt0063522,.,178730,33395426,.,.
tt5688932,727266,51281,17493096,792464,18285560
tt0056217,.,64587,8000000,.,.
tt0390221,139066,33165,6529624,7911534,14441158
tt3239836,141340,0,5790894,8523513,14314407
tt1185836,68377,32900,2283291,551194,2834485
tt1232802,54556,80,56131,634741,690872
tt0038650,.,375312,6600000,4168908,10768908
tt0117951,262673,608090,16501785,55057186,71558971
tt2647116,.,0,.,123407,123407
tt0077975,276538,107579,141600000,.,.
tt1536044,40678424,95242,84752907,92759125,177512032
tt3832914,11351389,12271,67790117,6185122,73975239
tt2184339,34058360,191446,64473115,26793466,91266581
tt0058150,.,163278,51100000,73800000,124900000
tt1922777,18007634,206482,48086903,39640904,87727807
tt0236388,11053832,5144,38168022,68316,38236338
tt0050212,.,191882,33300000,.,.
tt0077362,.,11606,.,.,.
tt0166396,148971,24181,24793251,30400000,55193251
tt0118570,4878632,15655,24646936,3141713,27788649
tt0310793,209148,136801,21576018,36664469,58240487
tt0073312,.,33643,20123742,.,.
tt0091080,6750837,35435,19472057,.,.
tt0327036,7374049,1566,19184820,.,.
tt0053604,.,151832,18600000,6000000,24600000
tt8637428,351330,30184,17700478,4194527,21895005
tt0051459,.,42284,17570324,.,.
tt0065462,.,39896,17489009,.,.
tt6000398,8240752,12443,17052128,51400000,68452128
tt0107254,7552190,26392,15935068,.,.
tt0100666,4474336,3139,15000000,.,.
tt6113488,3967885,6950,14678714,3288046,17966760
tt0074512,.,19247,13200000,.,.
tt0061107,.,22991,13000000,.,.
tt6499752,4670905,126376,11977130,4576155,16553285
tt0089444,2905293,2729,11052713,.,.
tt0053793,.,9617,10400000,.,188370
tt1097013,4111043,9981,10027047,145472,10172519
tt0055031,.,64187,10000000,.,.
tt0158493,3454776,8726,9639390,.,.
tt0160298,2527909,1128,9017070,.,.
tt0040724,.,26132,9012000,.,1139856
tt0250323,141852,10725,8823109,1158526,9981635
tt2209418,246914,128976,8110621,15141309,23251930
tt0094118,3009160,10394,7888000,.,54957
tt0844479,3576296,54684,7712114,2761722,10473836
tt0095863,3012285,12471,7282851,.,.
tt5804314,1729535,2310,7233471,7838,7241309
tt0490196,3109924,8565,7061128,239987,7301115
tt0399901,2325474,873,6879730,.,.
tt0296166,183772,6725,5853194,1924596,7777790
tt0082432,59757,34892,5732587,.,.
tt1663702,56280,194,5529144,5793429,11322573
tt4353250,235272,8790,4515719,91345,4607064
tt4034354,105453,96731,4210454,1626657,5837111
tt0174336,2729625,3841,4142507,.,.
tt0166981,83499,124,4109095,.,.
tt5923204,137398,0,4067398,7195371,11262769
tt0878835,118123,10740,4033574,536604,4570178
tt0067992,526633,168107,4000000,.,.
tt0108517,1747317,4898,3902679,.,.
tt0118541,2024516,9284,3602884,400000,4002884
tt0077405,26100,48188,3446749,214131,3660880
tt3367294,1397434,907,3127773,4317271,7445044
tt0155776,1603425,22800,3076820,.,.
tt0115632,83863,18725,2962051,.,.
tt1462054,1101204,4509,2848587,388865,3237452
tt0147612,130303,63780,2746453,3000000,5746453
tt1618432,971826,1630,2387730,115662,2503392
tt0337996,1079797,815,2255000,.,.
tt3099498,846831,43093,1821983,65571,1887554
tt4218696,897955,21813,1803064,2692198,4495262
tt0363589,93356,82059,1266955,8784561,10051516
tt0364569,68957,478667,707391,5532332,6239723
tt1640459,12046,42737,703372,131581,834953
tt2690138,447661,10230,669688,102678,772366
tt1920849,181494,43998,446770,12130631,12577401
tt1686018,327000,2753,331000,.,.
tt3253232,227354,520,321910,99494,421404
tt0116361,14945,25242,295493,.,.
tt0785025,145895,1571,252726,.,.
tt0309529,.,28,242623,.,.
tt1855401,87475,9149,201436,22216,223652
tt1145855,32406,19,163069,.,.
tt3884512,13207,0,133411,.,.
tt1229370,16454,1291,115879,.,.
tt2211646,16700,0,18000,138362,156362
tt0385890,4655,1292,4655,.,.
tt1841642,.,12591,.,4668109,4668109
tt6047630,.,6,.,895932,895932
tt2398249,.,20251,.,82780,82780
tt1922679,.,1634,.,47469,47469
tt0043274,.,121576,.,.,.
tt0482461,.,3882,.,.,.
tt1390404,.,67,.,.,.
tt1085382,.,823,.,.,.
tt1754264,.,17136,.,.,.
tt2048865,.,814,.,.,.
tt2417650,.,3433,.,.,.
tt0062138,.,17286,.,.,336627
tt4369142,.,0,.,.,15745
tt1252289,.,120,.,.,.
tt3107668,.,0,.,.,10794
tt3551400,.,1616,.,.,.
tt3511596,.,4231,.,.,.
tt0038589,.,3323,4100000,.,.
tt0042332,1300000,137482,85000000,178591415,263591415
tt0055312,.,5646,5000000,.,.
tt1152822,31893,6544,101270,71597,172867
tt0053291,.,228361,25000000,19542,25019542
tt0072431,.,136816,86300000,.,.
tt0075005,4273886,101429,48570885,6546,48577431
tt0410097,8017808,37497,22202809,1388974,23591783
tt0095179,8245038,29921,19170001,.,.
tt0032138,5354311,360291,34685891,242071,34927962
tt0078872,.,11035,37799643,.,1734553
tt0120402,89563,6550,9054736,6545264,15600000
tt6512428,1503101,935,3511417,76888,3588305
tt4080386,.,1214,.,8200000,8200000
tt0057007,.,7400,6600000,.,.
tt0049140,.,364,.,.,.
tt0035959,.,1755,5363000,.,.
tt0071230,.,119682,119500000,.,.
tt4170078,55438,0,3827060,11471295,15298355
tt0093512,49278,14818,3147950,148817,3296767
tt0389326,134400,4231,2276368,1015965,3292333
tt2243223,4351,0,39127,525347,564474
tt0857295,.,5662,.,71248,71248
tt0045152,13643,205757,7200000,32802,7232802
tt2243537,18101682,41669,40041683,19880875,59922558
tt2247692,31610,10228,33349941,.,7180873
tt2609912,10030463,8128,32244051,83204,32327255
tt0333766,201115,202989,26782316,9246486,36028802
tt0117887,6208595,59100,25857416,8700000,34557416
tt0082495,7676836,70314,25533818,.,.
tt0815241,3409643,56524,13011160,870157,13881317
tt0067065,.,30415,.,.,.
tt0057163,.,18173,10000000,.,.
tt1714206,197415,138037,6852971,63980,6916951
tt0102494,.,46484,6401336,.,.
tt0112471,1423537,249698,5274005,416215,5690220
tt4698684,78439,94971,5205471,17921712,23127183
tt1990314,35539,60203,3317468,1616888,4934356
tt0380732,514762,1058,2013052,.,.
tt1390539,143532,1535,549632,.,.
tt0314412,40515,23486,432360,11834915,12267275
tt1294164,4915,599,174255,.,.
tt1049405,59078,5564,115504,391942,507446
tt1484522,42566,1192,100280,.,.
tt1634003,18722,8347,35017,1357632,1392649
tt0247934,5725,6,9598,.,.
tt1666335,.,7533,.,.,.
tt1663628,.,1429,.,.,.
tt3300572,.,4426,.,.,.
tt3333870,.,2859,.,.,24852
tt1307926,119714,1075,180237,2121,182358
tt0116404,2156409,4736,5691854,.,.
tt0387808,124367,136649,444093,56203,500296
tt1455676,.,2400000,1333891,1333891,.
tt6952960,.,11024,.,552188,552188
tt1995477,.,667,.,.,.
tt1084715,17700,12,327919,8411657,8739576
tt0036628,.,1378,3500000,.,.
tt4056738,3591282,6691,12985600,1319331,14304931
tt0044030,.,4242,11000000,.,.
tt0118925,87983,2273,574838,.,.
tt2510028,10962,7122,59696,.,146331
tt0098503,28950,5830,.,.,11296
tt5928532,.,2300,.,.,.
tt0092695,.,22672,.,.,.
tt0032910,3769251,122018,84300000,.,.
tt0032455,980798,83982,83320000,.,.
tt0067116,.,103438,41158757,.,.
tt0810928,246483,1693,388390,.,.
tt1264890,.,66,.,.,.
tt1086841,.,1236,.,.,.
tt0038213,.,1645,9132000,.,.
tt0449000,.,509,.,37865,37865
tt0036868,.,54634,23600000,.,.
tt0242193,47502,33340,881824,500000,1381824
tt1038988,.,157608,.,23266821,23266821
tt1622991,.,1041,.,.,.
tt1675312,.,614,.,.,.
tt2215673,.,1549,.,.,47868
tt1630036,9112839,18163,34522221,663663,35185884
tt0038787,.,87574,24464742,27956,24492698
tt0061811,.,63056,24379978,27669,24407647
tt0070707,.,38247,18344729,.,.
tt0068555,.,36656,18016290,.,.
tt5637996,160089,0,14674077,8576678,23250755
tt7014006,263797,52939,13539710,808310,14348020
tt0056592,357549,281456,13129846,.,2374724
tt3462264,6660234,0,12739737,3871023,16610760
tt0171804,73720,89137,11540607,9200393,20741000
tt0056193,.,87009,9250000,.,.
tt0032273,.,2782,9172000,.,.
tt0039416,.,13746,7800000,.,.
tt0054997,.,72367,7600000,.,.
tt0090327,95435,5859,7369373,.,.
tt0120321,43574,9197,6719300,1037317,7756617
tt1399683,84797,130752,6531503,9600048,16131551
tt4003774,2509808,1903,6047363,1808,6049171
tt0305206,159705,46291,6003587,2682045,8685632
tt5649144,156833,80639,5904366,5390958,11295324
tt4663548,1514278,1383,5802208,139786,5941994
tt0381681,219425,218154,5792822,5424524,11217346
tt1381404,131718,30361,5132442,15955318,21087760
tt0328538,116260,77230,4601043,4904953,9505996
tt0408144,96973,159,4593598,10802927,15396525
tt1645089,39649,66752,4311834,3487423,7799257
tt0029852,.,1786,4000000,.,.
tt0415978,30801,33815,3885134,5730330,9615464
tt3787590,1767308,33710,3591417,6561998,10153415
tt3268668,1395378,6168,2583301,208672,2791973
tt0290212,739834,9270,2512846,925958,3438804
tt7158430,74524,8045,2386254,34708,2420962
tt1185616,50021,53294,2283849,11628440,13912289
tt0367027,107907,30865,1985292,.,.
tt0349159,114573,448,1660865,.,.
tt0171359,62253,8875,1577287,842382,2419669
tt3172532,52334,28049,1477002,802957,2279959
tt0912593,31533,7978,1433319,.,.
tt0212662,54254,491,1152411,.,.
tt0925248,38281,6373,1134358,1041229,2175587
tt2304963,20042,0,977772,892156,1869928
tt2321549,30007,182827,950792,6531595,7482387
tt0418753,88709,6319,691880,.,.
tt1695994,301885,3728,636706,.,.
tt0090095,11332,13389,390659,1272637,1663296
tt0495815,36371,11,388532,77574,466106
tt1413229,29521,8,347578,2003063,2350641
tt0423169,34774,11243,199176,560328,759504
tt0118736,36896,6522,134624,.,.
tt2630916,42177,611,72277,.,.
tt1050739,41770,1207,55202,1990888,2046090
tt0338497,8007,627,37227,.,.
tt3605418,18623,72864,36336,6292180,6328516
tt1161064,21463,976,30955,.,.
tt1763303,17061,63886,22836,.,.
tt1105512,2715,1416,17896,.,.
tt0939895,12667,7,12667,.,.
tt1129412,3326,620,10024,.,.
tt1020530,5824,72708,7321,4287052,4294373
tt2226519,2843,3539,3080,25784,28864
tt1754633,86,386,2436,.,.
tt1703199,.,49813,.,2151887,2151887
tt2494362,.,77642,.,475846,475846
tt0363095,1100,2752,.,105377,105377
tt2126362,.,8484,.,63555,63555
tt0066808,.,32443,.,.,.
tt0959329,.,11810,.,.,.
tt1090671,.,3086,.,.,.
tt0796355,.,376,.,.,.
tt0018578,.,10381,.,.,.
tt0040525,.,24348,.,.,126321
tt2024506,.,4273,.,.,.
tt2980794,326654,24269,.,.,.
tt2734210,.,0,.,.,.
tt2234025,.,4716,.,.,.
tt3220976,.,2000,.,.,.
tt0259497,.,337,.,.,.
tt0060438,.,7979,.,.,178504
tt3499458,.,3006,.,.,479723
tt1839425,.,35,.,.,.
tt1772261,.,1661,.,.,.
tt1236254,.,247,.,.,.
tt4063178,.,649,.,.,.
tt4416518,.,1836,.,.,29868
tt1462758,100268,143234,1044143,20226147,21270290
tt3528666,.,3174,.,.,1540977
tt0075314,116458,674448,28262574,53637,28316211
tt1155592,51392,50562,2962242,2654825,5617067
tt0322659,61481,5177,1420578,24562,1445140
tt3262990,246902,1631,478595,.,.
tt8248230,41832,0,467602,4114335,4581937
tt1587396,23.76644044,1900000,334716,740932,.
tt2321163,95236,5807,222098,9915136,10137234
tt2268573,.,3768,.,285593,285593
tt3566698,.,628,.,12444,12444
tt1320244,20366613,46748,41034350,29131550,70165900
tt0074285,.,159004,25878153,.,.
tt0087800,1271000,193752,25504513,.,.
tt2125435,169702,78595,12795746,10469386,23265132
tt0057012,11751,428852,9164370,69360,9233730
tt0069768,.,27527,.,.,.
tt0044081,.,94080,8000000,6717,8006717
tt0061747,.,33037,6800000,.,.
tt1562568,21495,2888,841056,1637,842693
tt0106792,.,1720,.,.,.
tt1242618,.,4940,.,.,.
tt0822858,.,6600,.,.,3198151
tt1653002,7409,771,.,.,.
tt2645670,.,1034,.,.,.
tt0452999,.,0,145540,489263,634803
tt1242432,32440,71956,93051,1185420,1278471
tt0247425,93972,36315,35930604,6207267,42137871
tt0068408,.,28692,9700000,.,.
tt3621892,44542,0,4231500,11286386,15517886
tt2349460,998145,3109,2507159,.,3980659
tt0162360,72056,9237,2039192,852036,2891228
tt1006959,28451,46,396035,265186,661221
tt0045793,18176,40655,.,.,.
tt0030993,.,21570,4000000,.,.
tt0166195,2184633,7286,6026908,.,.
tt0041866,.,14795,5400000,.,.
tt0071360,.,90813,4420000,.,.
tt1289419,1166406,591,2595644,.,.
tt0476643,70664,5178,145382,.,.
tt0442764,91319,302,129319,.,.
tt0064990,11206,5292,27795,2600000,2627795
tt2140619,15600,62615,15600,852481,868081
tt0048259,.,508,.,.,.
tt4975722,402075,246764,27854931,37390581,65245512
tt0498879,2.450683928,1500000,9193476,30351664,.
tt0473308,92034,42429,19097550,3119633,22217183
tt0097659,4134098,46458,14533681,.,.
tt0092675,515721,71862,11806119,.,.
tt0031679,83205,101146,9000000,.,.
tt7153766,3762145,35859,7690044,6606665,14296709
tt0113540,85709,69874,7412216,13000000,20412216
tt0367089,129844,72669,7372734,3818689,11191423
tt0038109,.,40544,7000000,.,.
tt0109759,100654,17091,5046118,.,.
tt1758795,1579402,35403,3491669,637159,4128828
tt0118789,39555,44454,2380606,.,229673
tt0087995,95300,31741,2300000,.,.
tt3835080,11842,16940,779820,142907,922727
tt0357110,59459,10316,712294,413964,1126258
tt0261983,76493,50773,378176,1241426,1619602
tt2424480,37324,0,184705,.,.
tt1163819,9152,14,175281,65115,240396
tt0027977,35809,200696,163245,48964,212209
tt2486682,16359,8211,124244,52018,176262
tt0286162,61613,2589,119841,.,.
tt3110770,105943,1704,113169,.,.
tt0395543,8795,1376,75828,96741,172569
tt3504048,.,30454,.,236863,236863
tt8043306,.,2978,.,98806,98806
tt0473107,.,4358,.,58692,58692
tt2017486,.,3666,.,5396,5396
tt1212022,.,522,.,.,.
tt3526286,.,3218,.,.,.
tt3781616,.,964,.,.,50616
tt0029583,6017914,171432,184925486,.,.
tt0063592,.,2536,.,.,.
tt3966404,20321,32434,845464,4707120,5552584
tt0374639,13313,3696,36830,19243,56073
tt1447793,.,5538,.,.,.
tt0464054,.,333,.,.,.
tt0028216,.,4624,2868000,2405000,5273000
tt0400202,.,0,1647780,.,.
tt0117958,47329,12943,749741,.,.
tt1103982,202965,15376,695840,310000,1005840
tt0087130,210904,1621,210904,.,.
tt0470869,75005,1377,100358,229263,329621
tt0317640,19539,4513,77755,12458,90213
tt0458480,2453,3162,4055,1734608,1738663
tt2282016,.,11119,.,2736371,2736371
tt1975161,.,1849,.,13465,13465
tt0032976,.,114926,6000000,2370,6002370
tt0082418,6429784,54576,21722776,.,.
tt0037884,.,31690,11000000,.,.
tt0087015,1762922,9836,4700000,.,.
tt2235108,347959,23805,4404154,999617,5403771
tt0046126,.,13793,2500000,.,.
tt3743042,.,2716,.,726460,726460
tt0033729,.,19674,.,.,.
tt0387564,18276468,361974,55968727,47911300,103880027
tt0098724,155982,46428,24741667,12000000,36741667
tt0203230,118170,26566,9180275,1647081,10827356
tt0044079,.,117384,7000000,19967,7019967
tt0048750,.,31307,7000000,.,.
tt0043456,.,74083,3700000,.,.
tt2051894,1582466,2788,2859955,.,2236722
tt0105236,147839,865779,2832029,21015,2853044
tt0051207,.,23822,2000000,.,.
tt0073629,21245,125492,1414845,298754,1713599
tt0074225,.,920,.,.,.
tt1758575,261190,2843,595018,.,.
tt0084556,255000,6198,255000,.,.
tt0806147,.,10500,.,81338,81338
tt0027438,.,4207,.,.,.
tt2479026,.,38,.,.,.
tt2180333,.,1502,.,.,.
tt1827354,.,2280,.,.,.
tt0065579,.,1585,.,.,95278
tt2622294,.,134,.,.,18230
tt1943014,.,1143,.,.,.
tt2528814,9244641,38886,60755732,3021360,63777092
tt0348333,6021106,85719,16124543,2548731,18673274
tt0080749,39565,59656,21445318,502,21445820
tt0416315,2805754,65054,16186348,12818716,29005064
tt0090967,49840,44845,1436000,.,.
tt0304692,11478,343,247740,.,.
tt2723576,2636,656,2636,.,23188
tt5373234,.,40,.,27561,27561
tt0067756,.,25345,.,.,83829
tt0923653,.,804,.,.,.
tt3043194,.,415,.,.,.
tt1434447,164649,16870,164649,5184118,5348767
tt0075148,.,491116,117235147,107764853,225000000
tt1560985,33732515,34046,53262945,48496545,101759490
tt0057590,.,10651,37600000,.,190104
tt4836716,15845115,8,32789645,31574553,64364198
tt0497116,281330,78481,24146161,29219764,53365925
tt1991245,7955307,62040,18119640,24292081,42411721
tt0082533,.,29211,17985000,.,.
tt0934825,.,35,16067035,43500000,59567035
tt0093177,4453232,96662,14564000,11148,14575148
tt0384286,4428209,25329,10047674,5895407,15943081
tt1120985,193728,174706,9737892,6828348,16566240
tt0065466,.,9468,9000000,.,.
tt0049452,.,3397,9000000,.,.
tt4761916,3653035,17924,8866745,7567843,16434588
tt0041841,.,8922,7800000,.,.
tt1866249,113467,40371,6002451,5492753,11495204
tt0893382,1488081,10705,5505267,10668612,16173879
tt1571249,380691,38123,5284309,512883,5797192
tt2396566,54596,11699,4946250,946216,5892466
tt6322922,124823,7273,3496795,2342527,5839322
tt0119778,123055,4533,3395581,70122,3465703
tt2910274,77315,22362,3122616,201454,3324070
tt1441326,137651,46861,2981038,2457873,5438911
tt0418773,74739,21606,2678010,875243,3553253
tt0978759,70234,23985,2511476,3518653,6030129
tt0239986,545132,6226,2402459,1172849,3575308
tt0222850,109694,6892,1744858,277584,2022442
tt0489037,45138,11953,1678874,170518,1849392
tt0118113,44602,2955,1287480,328307,1615787
tt0283509,22645,42820,1067481,1616726,2684207
tt0139615,34887,2148,1009819,77702,1087521
tt0268200,103629,1229,852206,.,.
tt6288250,67599,9053,800148,670942,1471090
tt0194218,18006,7838,779137,646570,1425707
