movie_id,prd_company
tt0138749,"DreamWorks SKG, DreamWorks Animation"
tt0380510,Wingnut Films
tt2638144,Metro-Goldwyn-Mayer
tt1121096,"Legendary Pictures, Thunder Road Film, Wigram Productions"
tt0266543,"Disney-Pixar, Walt Disney Pictures"
tt0167260,Wingnut Films
tt0167261,Wingnut Films
tt0146316,"Paramount Pictures, Mutual Film Company, Lawrence Gordon, Eidos Interactive"
tt5026378,"20th Century Fox, TSG Entertainment, MARV Films"
tt0163025,Amblin Entertainment
tt1318514,"20th Century Fox, Dune Entertainment, Chernin Entertainment"
tt0416236,"The Kennedy/Marshall Company, Mark Canton"
tt0317705,"Walt Disney Pictures, Disney-Pixar"
tt1606378,"20th Century Fox, TSG Entertainment, Giant Pictures"
tt0318974,"Reynold Brown, Batjac Productions"
tt0112760,Carolco Pictures
tt0359950,"Samuel Goldwyn Films, Red Hour Productions, New Line Cinema"
tt2283362,"Columbia Pictures, Matt Tolmach Productions, Seven Bucks Productions"
tt0119654,.
tt0120363,"Disney-Pixar, Walt Disney Pictures"
tt0266915,Roger Birnbaum Productions
tt0988045,"Warner Bros., Village Roadshow Productions, Silver Pictures, Wigram Productions"
tt1080016,Blue Sky Studios
tt1502397,"Columbia Pictures, 2.0 Entertainment, Overbrook Entertainment, Don Simpson, Jerry Bruckheimer Films"
tt0161081,"DreamWorks Pictures, 20th Century Fox, ImageMovers"
tt1436562,"20th Century Fox Animation, Blue Sky Studios"
tt7131622,"Columbia Pictures, Heyday Films, Bona Film Group"
tt0407887,"Initial Entertainment Group, Plan B Entertainment, Vertigo Films, Media Asia Films"
tt0160127,"Columbia Pictures, Leonard Goldberg, Flower Films, Tall Trees"
tt0120762,"Walt Disney Pictures, Walt Disney Feature Animation"
tt3794354,"Marza Animation Planet, Original Film, Blur Studio, Hedgehog Films Inc, Sega Sammy Group, Paramount Pictures"
tt0942385,"DreamWorks Pictures, Red Hour Productions, Goldcrest Films"
tt1568346,"Columbia Pictures, Metro-Goldwyn-Mayer Pictures, Scott Rudin Productions, Yellow Bird"
tt0118884,Warner Bros.
tt0960144,"Columbia Pictures, Relativity Media, Happy Madison"
tt0112864,20th Century Fox
tt2404435,"Metro-Goldwyn-Mayer Pictures, Columbia Pictures, LStar Capital, Village Roadshow Productions, Pin High, Escape Artists"
tt2974918,"Fox 2000 Pictures, Bagdasarian Company, Regency Enterprises"
tt0230011,Walt Disney Animation Studios
tt0985699,"Metro-Goldwyn-Mayer Pictures, United Artistic Group, Bad Hat Harry Productions, Achte Babelsberg Film"
tt2120120,"1492 Pictures, Happy Madison, Film Croppers Entertainment"
tt0338094,Walt Disney Pictures
tt0164052,"Columbia Pictures, Red Wagon Productions"
tt0373926,"Universal Pictures, Working Title Films"
tt1854564,1492 Pictures
tt0325703,"Mutual Film Company, Eidos Interactive, Lawrence Gordon"
tt3110958,"Summit Entertainment, TIK Films, K/O Paper Products"
tt0266987,Beacon Pictures
tt0120053,"Rysher Entertainment, "
tt0183523,"Touchstone Pictures, Spyglass Entertainment"
tt1365519,"Metro-Goldwyn-Mayer Pictures, Warner Bros., GK Films, Square Enix Business"
tt0182789,"1492 Pictures, Laurence Mark, Radiant Productions"
tt0349683,"Touchstone Pictures, Jerry Bruckheimer"
tt0120461,Moritz Original
tt0118972,Columbia Pictures
tt0267626,"National Geographic Entertainment, Palomar Pictures, First Light, IMF"
tt0816462,Dino De Laurentiis Corporation
tt1509767,"Constantin Film, Impact Pictures, NEF Productions, New Legacy Film, Babelsberg Film"
tt7232438,"Survival Pictures, Mike Medavoy Productions"
tt1041804,"Vnesheconombank, Nutcracker Holdings, HCC Media Group"
tt5519340,Overbrook Entertainment
tt0478855,"Stone Quarry, Netflix"
tt0117998,"Warner Bros., Universal Pictures, Amblin Entertainment"
tt0352248,"Universal Pictures, Imagine Entertainment"
tt3829266,"Davis Entertainment, Lawrence Gordon, Silver Pictures, TSG Entertainment"
tt0120667,"20th Century Fox, Constantin Film, Marvel Studios, 1492 Pictures, Bernd Eichinger"
tt0212985,"Metro-Goldwyn-Mayer Pictures, Dino De Laurentiis, Scott Free Films"
tt0329575,"Universal Pictures, DreamWorks Pictures, Spyglass Entertainment, Larger Than Life, The Kennedy/Marshall Company"
tt0162222,"DreamWorks Pictures, ImageMovers, Playtone"
tt0366548,"Warner Bros., Village Roadshow Productions, Kennedy Miller, Animal Logic"
tt0240772,"Warner Bros., Village Roadshow Productions, NPV Entertainment, Jerry Weintraub, Section Eight"
tt0372183,"The Kennedy/Marshall Company, Ludlum Entertainment"
tt0118571,"Beacon Pictures, Columbia Pictures"
tt1013752,Universal Pictures
tt0451079,"20th Century Fox Animation, Blue Sky Studios"
tt1840309,Red Wagon Entertainment
tt0837562,"Columbia Pictures, Sony Pictures Animation"
tt0448115,"New Line Cinema, The Safran Company"
tt0461770,"Walt Disney Pictures, Barry Sonnenfeld, Josephson Entertainment"
tt1599348,"Universal Pictures, Relativity Media, Bluegrass Films"
tt0496806,Warner Bros.
tt1230414,"Universal Pictures, Relativity Media, Waverly Films, Scott Rudin Productions"
tt0120660,"Don Simpson, Jerry Bruckheimer, Scott Free Films"
tt0400717,"Columbia Pictures, Sony Pictures Animation"
tt0471042,"Imagine Entertainment, Relativity Media, Brian Grazer Productions"
tt0211181,Walt Disney Pictures
tt1667353,"Relativity Media, Yuk Films, Goldman Pictures, Rat Entertainment, Misher Films"
tt0457939,"Columbia Pictures, Universal Pictures, Relativity Media, Waverly Films"
tt0463985,Universal Pictures
tt0397535,"Columbia Pictures, DreamWorks Pictures, Spyglass Entertainment"
tt0215750,Reperage
tt0107362,"Columbia Pictures, Steve Roth Productions, Oak Productions Inc"
tt0327850,"Universal Pictures, Columbia Pictures, Strike Entertainment, WWE Films"
tt1430607,"Aardman Animations, Columbia Pictures, Sony Pictures Animation"
tt1293847,"Paramount Pictures, Revolution Studios, RK Films   , One Race Films"
tt0119643,Universal Pictures
tt1287468,CD2 Pictures
tt0233469,Bel-Air Entertainment
tt0284490,Street Sweeper Productions
tt0113492,"Hollywood Pictures, Cinergi Pictures Entertainment"
tt0443706,Phoenix Pictures
tt0446029,"Big Talk Pictures, Universal Pictures, Marc Platt Productions, Closed on Mondays, Dentsu Inc."
tt0298814,"Paramount Pictures, David Foster, Cooper Layne, Sean Bailey"
tt1804538,Silver Pictures
tt1485796,"Chernin Entertainment, Seed Productions, Laurence Mark, TSG Entertainment, Twentieth Century Fox"
tt0267913,Mosaic Media
tt0144528,Imagine Entertainment
tt1821694,"Summit Entertainment, di Bonaventura Pictures"
tt0389860,"Happy Madison, Revolution Studios, Columbia Pictures, Original Film"
tt0413895,"Nickelodeon Films, Walden Media, Paramount Pictures, Kerner Entertainment Company"
tt0489099,"Regency Enterprises, New Regency, Hypnotic"
tt0411477,"Universal Pictures, Relativity Media, Lawrence Gordon, Lloyd Levin, Dark Horse Entertainment"
tt0398165,"Paramount Pictures, Columbia Pictures, Happy Madison, MTV Films, Callahan Filmworks"
tt1320253,"Nu Image, Millennium Films"
tt7713068,"LuckyChap Entertainment, Kroll and Company Entertainment, Clubhouse Pictures, Warner Bros."
tt0216216,"Phoenix Pictures, Columbia Pictures"
tt0315327,"Spyglass Entertainment, Sahdy Acres, Pitt Bull"
tt1392170,"Lionsgate, Color Force"
tt1411697,"Warner Bros., Legendary Pictures, Green Hat Films"
tt0117060,Cruise-Wagner
tt4116284,"Warner Bros., Lego Systems A/S , Lin Pictures, Lord Miller, Vertigo Entertainment, Warner Animation Group"
tt2510894,"Sony Pictures Animation, Columbia Pictures, LStar Capital"
tt0103776,"John Alvin, Warner Bros."
tt5113040,"Illumination Entertainment, Universal Pictures, Chris Meledandri"
tt0120616,Alphaville
tt0327084,"DreamWorks Animation, Bonnie Arnold"
tt0275847,"Walt Disney Pictures, Clark Spencer"
tt0120647,Zanuck/Brown
tt2191701,"Columbia Pictures, Happy Madison"
tt1615918,"Fox 2000 Pictures, Regency Enterprises, Bagdasarian Company"
tt0425061,"Village Roadshow Productions, Mosaic Media, Mad Chance, Callahan Filmworks"
tt0358082,"20th Century Fox Animation, Blue Sky Studios"
tt1130884,"Phoenix Pictures, Sikelia Productions, Appian Way"
tt0337741,"Columbia Pictures, Warner Bros., Waverly Films"
tt0369436,Spyglass Entertainment
tt0119094,"Douglas/Reuther, WCG, David Permut"
tt0960731,"Walt Disney Pictures, Happy Madison, Conman & Izzy"
tt0257044,"DreamWorks Pictures, 20th Century Fox, Zancuk Company"
tt1564367,"Columbia Pictures, Happy Madison"
tt0287978,"Regency Enterprises, 20th Century Fox, Marvel Studios, New Regency, Horseshoe Bay"
tt1059786,"DreamWorks Pictures, K/O Productions"
tt0118880,Touchstone Pictures
tt1302067,"Sunswept Entertainment, De Line Pictures, Rhythm and Hues"
tt0159365,"Mirage Enterprises, Bona Fide"
tt1037705,"Alcon Entertainment, Silver Pictures"
tt0119137,Walt Disney Pictures
tt0171363,Roth/Arnold
tt0117705,"Warner Bros. Family Entertainment, Warner Bros. Feature Animation"
tt2713180,"QED International, Le Grisbi, Crave Films"
tt6182908,"Zaftig Films, RatPac Entertainment, Warner Bros., Warner Animation Group"
tt0383216,Mirisch Compa
tt1222817,"Columbia Pictures, Metro-Goldwyn-Mayer Pictures, Broken Road, Hey Eddie, Happy Madison"
tt0970416,20th Century Fox
tt0118883,Silver Pictures
tt0120828,"Touchstone Pictures, Caravan Pictures, Northern Lights Entertainment, Roger Birnbaum Productions"
tt0166813,DreamWorks Animation
tt0244244,Warner Bros.
tt0120738,"New Line Cinema, Prelude Pictures, Irwin Allen Productions"
tt0368008,"Scott Rudin Productions, Tina Sinatra, Clinica Estetico"
tt5649074,"Touchstone Pictures, Jerry Bruckheimer, Scott Free Films"
tt0374536,Columbia Pictures
tt0268695,.
tt0120889,Interscope Communications
tt0120751,"Walt Disney Pictures, RKO Pictures"
tt2935510,"Regency Enterprises, Bona Film Group, Plan B Entertainment, TSG Entertainment, 20th Century Fox, New Regency, RT Features, Keep Your Head, MadRiver Pictures"
tt0386140,"Columbia Pictures, Spyglass Entertainment"
tt0185431,"Happy Madison, RSC Media"
tt0986263,"Touchstone Pictures, Mandeville Films"
tt0251075,DreamWorks Pictures
tt0355295,"Mosaic Media, Daniel Bobker"
tt0116996,Tim Burton
tt0405469,Walt Disney Pictures
tt1762399,"BBC Earth Films, Evergreen Studios, IM Global"
tt0146309,Beacon Pictures
tt0116040,Davis Entertainment
tt1618442,"Marc Canton, One Race Films, Goldmann Pictures, Summit Entertainment"
tt1921064,"Constantin Film International, Impact Pictures"
tt0318155,Warner Bros. Feature Animation
tt0875034,"Weiner Bros., Marc Platt Productions, Lucamar, Relativity Media"
tt0300556,.
tt1723746,"Participant Media, Disney Nature"
tt0120595,Kennedy Miller Productions
tt0119925,.
tt0199753,Village Roadshow Pictures
tt0427392,"Village Roadshow Productions, Silver Pictures, Vertigo Films"
tt0318081,"Franchise Pictures, Crusader Entertainment, Baldwin Entertainment Group"
tt6141246,"Amazon Studios, Mandeville Films, Popcorn Storm, One Shoe Films"
tt0110357,Walt Disney Pictures
tt1397514,"New Line Cinema, Contrafilm"
tt0810913,"Columbia Pictures, Happy Madison, Broken Road"
tt0268978,"DreamWorks Pictures, Imagine Entertainment, Brian Grazer Productions"
tt1985966,"Columbia Pictures, Sony Pictures Animation"
tt0289765,"Universal Pictures, Imagine Entertainment"
tt0317648,"Touchstone Pictures, Carey Silver Productions"
tt0311429,"20th Century Fox, Angry Films"
tt0204313,Morgan Creek Productions
tt1754656,.
tt5851562,USA
tt3766354,"Columbia Pictures, Escape Artists, Zhiv, Mace Neufeld"
tt1690953,"Universal Pictures, Chris Meledandri, Illumination Entertainment"
tt0322259,Original Film
tt0206634,"Universal Pictures, Strike Entertainment"
tt0131704,Tribeca Film
tt2709768,"Illumination Entertainment, Universal Pictures, Chris Meledandri, Dentsu Inc., Fuji Television Network"
tt0116629,Centropolis Entertainment
tt2709692,"Universal Pictures, Illumination Entertainment, Chris Meledandri"
tt3470600,Illumination Entertainment
tt3469046,"Universal Pictures, Illumination Entertainment"
tt0119567,Amblin Entertainment
tt0438097,Twentieth Century Fox
tt0351283,"DreamWorks Animation, PDI"
tt1375670,"Columbia Pictures, Relativity Media, Happy Madison"
tt0307453,DreamWorks Animation
tt0120903,"20th Century Fox, Marvel Studios, Donnersâ? Company, Bad Hat Harry Productions"
tt0493464,"Universal Pictures, Spyglass Entertainment, Relativity Media, Marc Platt Productions, Kickstart"
tt0117500,Hollywood Pictures
tt0343660,Happy Madison
tt0427327,"New Line Cinema, Ingenious Film Partners, Zadan/Meron"
tt1670345,"Summit Entertainment, K/O Paper Products"
tt0443489,"DreamWorks Pictures, Paramount Pictures, Laurence Mark"
tt4575576,"Walt Disney Pictures, 2Dux2"
tt0141369,"Walt Disney Pictures, Caravan Pictures, DIC Entertainment, Roger Birnbaum Productions, Avnet-Kerner Productions"
tt1253864,"Relativity Media, Rogue Pictures"
tt0362227,"DreamWorks Pictures, Amblin Entertainment, Parkes+Macdonald Productions"
tt0360486,"Weed Road Pictures, Village Roadshow Productions"
tt0385880,"Columbia Pictures, Robert Zemeckis, Steven Spielberg, Relativity Media, ImageMovers, Amblin Entertainment"
tt0190865,Columbia Pictures
tt0472062,"Relativity Media, Participant Media, Universal Pictures, Playtone"
tt0123964,Imagine Entertainment
tt6324278,Universal Pictures
tt0377471,"Double Feature Films, Jersey Films"
tt0408306,"Universal Pictures, Amblin Entertainment, The Kennedy/Marshall Company, Barry Mendel"
tt1103153,"Lionsgate, Aversano Films, Katalyst Films"
tt1638355,"Guy Ritchie, Davis Entertainment, Wigram Productions, RatPac Entertainment, Dune Entertainment"
tt0314353,Revolution Studios
tt0452637,"Warner Bros., Legendary Pictures, Blinding Edge Pictures"
tt0371246,Columbia Pictures
tt0219965,"Hyde Park Entertainment, Empire Pictures, Cheyenne Enterprises, Metro?밎oldwyn?밠ayer"
tt0166485,"Fox 2000 Pictures, Lawrence Bender Productions"
tt0113071,Zucker Brothers Entertainment
tt0978764,"Warner Bros., Cruel and Unusual Films, Lennox House Films, Legendary Pictures"
tt0340163,"Cheyenne Enterprises, Equity Pictures"
tt3062096,"Image Entertainment, Columbia Pictures, LStar Capital, Brian Grazer Productions"
tt0329717,"Columbia Pictures, Revolution Studios, Lou Pitt, Ron Shelton"
tt0120913,Fox Animation Studios
tt0377062,Davis Entertainment
tt0120157,.
tt0120458,.
tt0166276,1492 Pictures
tt4199898,"ON Animation Studios, Pathe, Wild Bunch"
tt8356942,"Freckle Films, Genre Films"
tt2293640,"Universal Pictures, Illumination Entertainment"
tt2279373,United Plankton Pictures
tt0217869,"Touchstone Pictures, Blinding Edge Pictures"
tt0415306,"Columbia Pictures, Relativity Media, Judd Apatow, Mosaic Media"
tt1985949,"Columbia Pictures, Rovio Animation"
tt0120832,"Paramount Pictures, Touchstone Pictures"
tt0120184,Warner Bros.
tt0462538,"Gracie Films, Matt Groening"
tt0770752,"Warner Bros., De Line Pictures"
tt1201167,"Universal Pictures, Columbia Pictures, Relativity Media, Judd Apatow, Madison 23"
tt0431197,Universal Pictures
tt0240462,Davis Entertainment
tt0112573,"Icon Productions, The Ladd Company"
tt0418763,Universal Pictures
tt0132245,Franchise Pictures
tt0268995,"Castle Rock Entertainment, Village Roadshow Productions, NPV Entertainment, Darkwoods"
tt0338512,"Pathe, Pathe Renn Productions, TF1 Film Productions, Two Brothers Productions, Canal Plus"
tt0368447,"Touchstone Pictures, Blinding Edge Pictures, Scott Rudin Productions"
tt0118998,Davis Entertainment
tt0286106,"Touchstone Pictures, Blinding Edge Pictures, The Kennedy/Marshall Company"
tt0298148,"PDI, DreamWorks Animation, DreamWorks Pictures"
tt0317219,Disney-Pixar
tt1231580,"Fox 2000 Pictures, Regency Enterprises, Bagdasarian Company"
tt7349950,"New Line Cinema, Vertigo Entertainment, Rideback, Double Dream"
tt0096438,"Touchstone Pictures, Amblin Entertainment"
tt0163187,"Paramount Pictures, Touchstone Pictures, Interscope Films, Lakeshore Entertainment"
tt0295701,"Revolution Studios, Neal H. Moritz"
tt0117438,Touchstone Pictures
tt0361748,"A Band Apart, Zehnte Babelsberg"
tt0102057,Tri-Star Pictures
tt0099423,Silver Pictures
tt0257076,Columbia Pictures
tt5657846,"Red Granite Pictures, Gary Sanchez Productions, Paramount Pictures"
tt0162661,"Paramount Pictures, Mandalay Vision, Scott Rudin Productions, American Zoetrope"
tt0259711,"Cruise-Wagner, Vynil Films"
tt0119282,"Walt Disney Pictures, Walt Disney Feature Animation"
tt2302755,"Millennium Films, Nu Image, Gerard Butler Alan Siegel Entertainment"
tt1217613,"Columbia Pictures, Relativity Media, Original Film"
tt1568911,"DreamWorks Pictures, Reliance BIG Entertainment, Amblin Entertainment, The Kennedy/Marshall Company"
tt0277434,"Icon Productions, Wheelhouse Entertainment"
tt2177771,Smokehouse Pictures
tt4624424,"RatPac Entertainment, Dune Entertainment, Warner Animation Group"
tt0120844,.
tt0319061,"Columbia Pictures, Jinks/Cohen Company, Zancuk Company"
tt0111742,"Least Concern, Linnaeus, 1758"
tt1496025,"Screen Gems, Lakeshore Entertainment, Sketch Films"
tt3014284,"Lego Systems A/S , Vertigo Entertainment, Animal Logic, Lin Pictures, RatPac Entertainment, Dune Entertainment, Warner Animation Group"
tt0829150,"Legendary Pictures, Relativity Media, Michael De Luca"
tt0406816,"Touchstone Pictures, Beacon Pictures, Contrafilm, Firm Films"
tt0096754,20th Century Fox
tt1578275,"Wild West Picture Show, Imagine Entertainment, Spyglass Entertainment, Brian Grazer Productions"
tt0398375,"Rose City Pictures, Inc."
tt0133952,Lynda Obst Productions
tt0486655,"Matthew Vaughn, Lorenzo di Bonaventura"
tt1336608,"New Line Cinema, Corner Store Entertainment, Material Pictures, Offspring Entertainment, Adam Shankman"
tt0120102,"Mandalay Entertainment, Applecross, Vanguard Films, Reperage"
tt0346156,"Brooklyn Films II, Riff Raff, Blue Flower, Filmauro"
tt0476964,"Village Roadshow Productions, Silver Pictures, Warner Bros."
tt0297181,"Columbia Pictures, Tall Trees, C-2 Pictures"
tt0280486,.
tt0419706,"Universal Pictures, John Wells Productions, di Bonaventura Pictures"
tt2025690,"Walt Disney Pictures, Whitaker Entertainment, Red Hawk Films"
tt1211956,"Summit Entertainment, Emmett/Furla Films, Mark Canton, Envision Entertainment, Boies/Schiller"
