movie_id,release_date,genre,country,language
tt4547056,26-Jan-17,"Drama, Horror, Sci-Fi, Thriller",UK,english
tt0037465,01-Aug-45,"Biography, Drama, History, Music, Romance",USA,english
tt1618430,22-Apr-11,"Action, Crime, Drama, Thriller",India,"english, hindi"
tt0081534,03-Oct-80,"Drama, Fantasy, Romance",USA,english
tt0259446,02-Aug-02,"Comedy, Drama, Romance","Canada, USA",english
tt5052448,24-Feb-17,"Horror, Mystery, Thriller","USA, Japan",english
tt7017420,116,"kidnap, multiple personality, mental illness, villain's point of view, secret sequel, surprise twist, psychological thriller",USA,1 win & 9 nominations.
tt0432348,28-Oct-05,"Horror, Mystery","USA, Canada",English
tt2226417,13-Sep-13,"Horror, Mystery, Thriller","USA, Canada",english
tt4786282,22-Jul-16,"Drama, Horror, Mystery, Thriller",USA,english
tt3567288,11-Sep-15,"Horror, Mystery, Thriller",USA,english
tt0322802,25-Oct-02,"Documentary, Action, Comedy",USA,English
tt5308322,13-Oct-17,"Horror, Mystery, Thriller",USA,english
tt2109184,19-Oct-12,"Horror, Mystery, Thriller",USA,english
tt1204977,24-Oct-14,"Horror, Mystery, Thriller",USA,english
tt7958736,31-May-19,"Horror, Mystery, Thriller","USA, Japan",english
tt0093629,27-Feb-87,"Fantasy, Horror",USA,English
tt4178092,07-Aug-15,"Drama, Mystery, Thriller","USA, Australia, China",english
tt5462602,14-Jul-17,"Comedy, Drama, Romance",USA,"english, urdu"
tt0072081,21-May-75,"Comedy, Crime, Mystery","UK, USA",english
tt0046247,04-Dec-53,"Drama, History",USA,english
tt1748238,19-Oct-91,Documentary,USA,english
tt8186318,23-Aug-19,"Drama, Sport",USA,english
tt0340855,30-Jan-04,"Biography, Crime, Drama, Thriller","Germany, USA",English
tt2473682,03-Jan-14,"Horror, Mystery, Thriller",USA,"english, spanish"
tt0046672,20-Jul-55,"Adventure, Drama, Family, Fantasy, Sci-Fi",USA,english
tt4094248,31-Mar-14,"Short, Comedy",USA,english
tt0790636,22-Nov-13,"Biography, Drama",USA,english
tt1781922,26-Aug-15,"Action, Thriller",USA,"english, thai"
tt0080678,10-Oct-80,"Biography, Drama","USA, UK",English
tt2918436,27-Feb-15,"Horror, Mystery, Sci-Fi, Thriller",USA,english
tt1637706,26-Aug-11,"Comedy, Drama",USA,english
tt1285009,09-Mar-18,Horror,"UK, USA",english
tt0424345,21-Jul-06,Comedy,USA,english
tt0119905,08-Apr-98,"Comedy, Drama",USA,English
tt0249462,10-Nov-00,"Drama, Music","UK, France",english
tt1727388,26-Jul-13,"Comedy, Drama",USA,english
tt2870612,29-Aug-14,"Horror, Mystery, Thriller",USA,english
tt4824308,01-Apr-16,Drama,USA,english
tt0118632,20-Feb-98,Drama,USA,English
tt0084296,05-Nov-82,"Adventure, Drama, Romance, Western",Australia,english
tt0102065,23-Oct-91,"Comedy, Drama, Music, Romance",USA,English
tt0187819,26-Mar-99,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi",USA,English
tt3499096,19-Feb-16,"Biography, Drama, Sport","Canada, Germany, France",english
tt0082766,25-Sep-81,"Biography, Drama",USA,English
tt6042478,12-May-15,"Documentary, Short",USA,english
tt0095271,21-Oct-88,"Horror, Thriller",USA,english
tt1772240,02-Sep-11,"Horror, Mystery, Sci-Fi, Thriller","USA, Canada",english
tt7388562,23-Mar-18,"Adventure, Biography, Drama, History",USA,english
tt2205401,10-Oct-14,"Drama, Thriller",USA,english
tt9086228,31-Jan-20,"Fantasy, Horror, Thriller","Canada, Ireland, USA, South Africa",English
tt0113253,29-Sep-95,"Horror, Thriller",USA,english
tt0046949,17-Dec-54,"Biography, Drama, History",USA,english
tt0119080,07-Nov-97,Drama,USA,english
tt0082817,10-Apr-81,"Action, Crime, Thriller",USA,"English, German, French, Swedish"
tt0097388,28-Jul-89,"Adventure, Horror, Thriller","USA, Canada",english
tt4695012,09-Jun-17,"Horror, Mystery",USA,english
tt0365748,24-Sep-04,"Comedy, Horror","UK, France",english
tt1045655,31-Oct-08,"Drama, Horror, Thriller",USA,english
tt0116905,21-Jun-96,"Drama, Mystery",USA,"English, Spanish"
tt0090655,28-Mar-86,"Horror, Mystery","USA, Canada",english
tt0083833,21-May-82,"Comedy, Drama",USA,English
tt1691916,03-Mar-17,"Drama, Fantasy, Mystery",USA,english
tt0085862,15-Apr-83,"Action, Crime, Drama, Romance, Thriller, Western",USA,"English, Spanish"
tt1517098,25-Aug-09,"Documentary, Short",USA,english
tt4667094,29-Jan-16,Comedy,USA,english
tt0050379,14-Dec-57,"Drama, Romance, War",USA,english
tt0053290,25-Dec-59,"Drama, History, Romance, War",USA,english
tt0083630,20-Aug-82,"Action, Adventure, Fantasy","USA, West Germany",English
tt0795438,09-Jan-09,"Drama, Romance",USA,english
tt10481868,13-Dec-19,"Horror, Mystery, Thriller","USA, New Zealand",english
tt3014666,09-May-14,Comedy,USA,english
tt4871980,11-Mar-16,"Comedy, Romance",USA,english
tt0259974,06-Oct-00,"Animation, Action, Adventure, Family, Sci-Fi","USA, Japan",English
tt0332375,11-Jun-04,"Comedy, Drama","USA, Canada",english
tt0075147,12-Mar-76,"Adventure, Drama, Romance",USA,English
tt0077572,08-Dec-78,"Action, Drama, War","UK, USA","English, Croatian, Serbian"
tt0245120,27-Apr-01,"Action, Horror, Thriller",USA,English
tt9354944,11-Oct-19,Comedy,USA,English
tt8632862,21-Sep-18,Documentary,USA,english
tt0098546,21-Jul-89,"Comedy, Drama",USA,english
tt1529567,02-Feb-11,"Documentary, Short","UK, France",english
tt0456554,06-Jan-06,Comedy,USA,english
tt3553976,29-Jul-16,"Comedy, Drama",USA,english
tt0120831,11-Sep-98,"Comedy, Drama",USA,English
tt0227005,31-Aug-01,"Comedy, Crime, Drama, Thriller",USA,english
tt1182345,10-Jul-09,"Drama, Mystery, Sci-Fi","UK, USA",english
tt4337690,11-Sep-15,Drama,USA,english
tt3216348,02-Dec-16,"Horror, Thriller",USA,english
tt0415949,02-Jun-06,Comedy,USA,"english, hebrew"
tt0120255,21-Nov-97,Drama,Canada,English
tt0914797,05-Sep-08,"Comedy, Drama",USA,"english, french, german"
tt0084171,25-Feb-83,"Sci-Fi, Comedy, Music",USA,English
tt1412528,03-Mar-17,"Comedy, Drama, Romance",USA,english
tt6511932,29-Mar-19,Comedy,"Switzerland, UK, France, USA",english
tt4950016,94,"musicians, punk rock, skinheads, on tour, money troubles, animals gone bad, witnessing a crime, isolation horror",USA,english
tt0110005,14-Oct-94,"Biography, Crime, Drama, Thriller","New Zealand, Germany",english
tt3702652,04-Mar-16,Horror,"UK, USA, India",english
tt1216491,09-Oct-14,"Biography, Crime, Drama, Mystery, Thriller",USA,english
tt0935075,28-Jan-11,Drama,USA,english
tt3614530,23-Oct-15,"Adventure, Drama, Family, Fantasy, Music, Romance, Sci-Fi",USA,english
tt5247022,17-Nov-16,"Comedy, Drama, Romance","France, Germany, USA",english
tt0120906,30-Jan-98,"Comedy, Crime, Drama, Mystery, Romance, Thriller",USA,English
tt0102443,24-Apr-92,"Drama, War",USA,English
tt0361862,03-Dec-04,"Drama, Thriller","Spain, France, UK, USA","English, Spanish"
tt0102307,13-Mar-92,"Crime, Drama",USA,English
tt0486259,15-Aug-08,Documentary,USA,english
tt2800038,12-Sep-14,"Drama, Mystery, Sci-Fi",USA,english
tt0320244,17-Oct-03,"Biography, Crime, Drama, Thriller","USA, Netherlands",English
tt0422861,02-Feb-07,"Comedy, Drama, Romance",USA,english
tt0115734,21-Feb-96,"Comedy, Crime, Drama",USA,"English, Spanish"
tt2388637,16-Aug-13,"Crime, Drama, Romance",USA,english
tt0459293,27-Jul-07,"Biography, Drama, History",India,"english, gujarati, hindi"
tt0896866,29-May-08,"Documentary, Crime, War",USA,english
tt0119560,27-Mar-98,"Comedy, Drama, Romance",USA,English
tt3813310,07-Aug-15,"Crime, Thriller",USA,english
tt0357585,27-Feb-04,"Comedy, Horror, Sci-Fi",Canada,English
tt1200853,16-Jan-08,Drama,USA,english
tt0937237,16-Nov-07,"Crime, Thriller, War","USA, Canada","English, French, Arabic, German"
tt1798243,21-Feb-15,"Comedy, Drama, Music",USA,english
tt1451684,15-Apr-05,"Short, Comedy",USA,English
tt1220213,07-Nov-09,"Drama, Horror, Thriller","USA, Canada",english
tt1519461,15-May-15,"Horror, Mystery, Sci-Fi, Thriller",USA,english
tt1396523,11-Sep-14,"Action, Crime, Drama","Hong Kong, USA",english
tt4454612,20-Mar-12,"Documentary, Short",Spain,spanish
tt1131732,18-Apr-09,"Drama, Family, Music",USA,english
tt0465430,14-Mar-08,"Comedy, Crime, Horror, Thriller",UK,english
tt1274586,05-Dec-14,"Action, Drama, Thriller","Bahamas, USA",english
tt3838992,02-Sep-16,"Action, Comedy, Fantasy, Horror, Thriller",USA,english
tt1079444,17-Feb-09,"Comedy, Drama, Fantasy",USA,english
tt0901504,07-May-10,"Horror, Mystery, Thriller","USA, UK, Czech Republic",English
tt5723286,20-Oct-17,"Action, Crime, Mystery, Thriller",USA,english
tt0959306,21-Nov-14,"Comedy, Crime, Drama",USA,english
tt1460798,09-Aug-16,"Animation, Family",USA,english
tt0077294,02-Jun-78,"Action, Thriller","USA, UK",english
tt2063015,12-Nov-11,"Crime, Drama, Thriller",USA,english
tt1717210,28-Apr-12,"Comedy, Drama",USA,english
tt2237914,29-Apr-16,"Action, Comedy",USA,english
tt2938464,26-Sep-17,"Action, Adventure, Comedy, Fantasy, Horror, Sci-Fi, Thriller",UK,english
tt4906112,27-Oct-15,Family,USA,english
tt3612616,08-Oct-14,Drama,Canada,"english, french"
tt2287663,16-Jun-12,"Drama, Romance",USA,english
tt0117666,14-Mar-97,Drama,USA,English
tt0497383,28-Mar-06,Documentary,USA,english
tt1602613,22-May-13,"Action, Crime, Drama","Denmark, France, USA, Sweden, Belgium","english, thai"
tt1675192,10-Nov-11,"Drama, Horror, Thriller",USA,english
tt0092076,22-Aug-86,"Comedy, Horror",USA,English
tt0095484,22-Apr-88,"Fantasy, Horror, Mystery, Thriller",USA,"English, Italian, Spanish, German"
tt0446687,13-Oct-06,"Comedy, Drama",UK,English
tt1547090,07-Feb-12,Comedy,USA,english
tt4255584,14-Apr-15,"Short, Drama",USA,english
tt0389831,09-Jul-04,"Comedy, Crime",Canada,French
tt2082197,14-Sep-12,"Comedy, Drama, Romance",India,hindi
tt0364961,22-Oct-04,"Biography, Crime, Drama, History, Thriller","USA, Mexico",English
tt0977662,28-Aug-07,Documentary,USA,English
tt0087928,23-Mar-84,Comedy,USA,English
tt0109831,15-Apr-94,"Comedy, Drama, Romance",UK,"english, sign language"
tt0080453,02-Jul-80,"Adventure, Drama, Romance",USA,english
tt0083929,13-Aug-82,"Comedy, Drama",USA,english
tt0117589,28-Feb-97,"Comedy, Drama","UK, France","English, Greek"
tt0307901,10-Jan-03,Drama,USA,english
tt0088680,11-Oct-85,"Comedy, Crime, Drama, Thriller",USA,english
tt0049513,08-Nov-56,"Adventure, Drama",UK,english
tt3464902,16-Oct-15,"Comedy, Drama, Romance, Sci-Fi, Thriller","Ireland, UK, Greece, France, Netherlands",english
tt0115736,04-Oct-96,"Crime, Romance, Thriller",USA,english
tt0180093,15-Dec-00,Drama,USA,English
tt0056526,09-Mar-62,"Musical, Romance",USA,english
tt0444480,,Short,Argentina,Spanish
tt0091886,23-Apr-86,"Drama, History, Thriller, War","UK, USA, Mexico","English, Spanish"
tt0246578,30-Jan-02,"Drama, Mystery, Sci-Fi, Thriller",USA,english
tt1629705,01-Jul-11,"Action, Adventure, Western","Spain, France, Bolivia, UK","aymaran, english, quechua, spanish"
tt1881002,08-May-15,"Drama, Horror","USA, Switzerland",english
tt1785279,01-May-10,"Short, Drama, Mystery, Thriller",USA,english
tt1578715,14-Feb-10,Documentary,USA,english
tt0857190,01-Mar-13,"Action, Crime, Drama",UK,english
tt2295722,27-Nov-14,"Action, Adventure, Crime, Thriller",USA,english
tt2081194,19-Feb-13,"Comedy, Horror",USA,english
tt1730760,05-Nov-14,Comedy,USA,english
tt3346224,28-Aug-15,"Drama, Thriller",USA,english
tt2118624,05-Nov-15,"Comedy, Drama, Fantasy, Horror, Thriller","USA, Canada",english
tt3702088,18-Jun-19,Drama,USA,english
tt0073486,19-Nov-75,Drama,USA,English
tt0075222,16-Jun-76,Comedy,USA,English
tt3075362,18-Jan-14,"Short, Horror",USA,english
tt0403261,28-Jan-03,Documentary,New Zealand,English
tt1532957,04-Dec-09,"Comedy, Drama",India,hindi
tt0100258,19-Oct-90,Horror,USA,English
tt1313092,03-Jun-10,"Crime, Drama",Australia,english
tt1507261,21-Oct-11,Drama,USA,english
tt0475293,20-Jan-06,"Comedy, Drama, Family, Music, Musical, Romance",USA,english
tt0046183,05-Feb-53,"Animation, Adventure, Family, Fantasy, Musical",USA,english
tt0104036,19-Feb-93,"Crime, Drama, Romance, Thriller","UK, Japan, USA",English
tt0335266,03-Oct-03,Drama,"USA, Japan",english
tt0075686,20-Apr-77,"Comedy, Romance",USA,"English, German"
tt3181822,23-Jan-15,"Horror, Thriller",USA,english
tt0044672,01-May-52,"Drama, Family, Romance",USA,english
tt0113627,09-Feb-96,"Drama, Romance","France, UK, USA","English, Russian"
tt0285742,01-Mar-02,"Drama, Romance",USA,English
tt1065073,15-Aug-14,Drama,USA,english
tt0053804,02-Jan-61,"Action, Drama, History, War",USA,english
tt0842926,30-Jul-10,"Comedy, Drama, Romance",USA,english
tt0079470,17-Aug-79,Comedy,UK,english
tt2828996,18-Apr-14,"Comedy, Fantasy",USA,english
tt6107548,14-Jun-19,"Comedy, Drama",USA,english
tt2034139,01-Mar-13,"Horror, Thriller","France, USA",english
tt0071524,18-Dec-74,"Comedy, Drama, Romance",USA,english
tt0049875,30-May-56,"Drama, Romance","USA, France","english, italian"
tt0089907,16-Aug-85,"Comedy, Horror, Sci-Fi",USA,English
tt0096256,04-Nov-88,"Action, Horror, Sci-Fi, Thriller",USA,English
tt0195234,01-Sep-00,"Comedy, Crime",UK,"English, French"
tt0057115,04-Jul-63,"Adventure, Drama, History, Thriller, War",USA,"english, french, german, russian"
tt7984734,01-Nov-19,"Drama, Fantasy, Horror, Mystery","Canada, USA",English
tt1878841,13-May-16,"Horror, Thriller",USA,english
tt0457513,28-Jul-06,"Comedy, Crime, Mystery","UK, USA",english
tt0290332,14-Nov-01,Comedy,USA,english
tt0199290,01-Mar-00,Comedy,USA,english
tt0969307,08-Dec-08,Drama,"Finland, Estonia, Germany, UK",english
tt0318374,16-Jan-04,"Drama, Romance",USA,english
tt0055184,01-Feb-61,"Drama, Romance, Western",USA,english
tt0448075,04-Aug-06,"Crime, Drama, Mystery, Thriller",USA,English
tt0110189,03-Feb-95,"Comedy, Crime",USA,English
tt1158755,14-Dec-07,Documentary,Spain,spanish
tt1108828,29-Sep-07,"Short, Horror",Netherlands,english
tt0292644,11-Oct-02,"Comedy, Drama, Romance","Germany, USA","English, German"
tt0065112,19-Dec-69,"Drama, Thriller",USA,"english, french, russian, spanish"
tt0454987,17-Nov-06,"Comedy, Crime",USA,English
tt0113101,25-Dec-95,Comedy,USA,English
tt0274812,11-Oct-02,"Comedy, Drama, Romance",USA,English
tt0360916,25-Apr-03,Documentary,USA,English
tt0096219,13-Jan-89,Drama,"USA, Canada",English
tt0188863,10-Sep-99,Comedy,USA,English
tt2911094,24-Aug-12,"Short, Drama, Horror, Thriller",UK,english
tt0796375,13-Jul-07,"Comedy, Crime, Romance, Thriller",USA,english
tt1645080,17-Jun-11,"Drama, Romance",USA,english
tt0318761,07-Oct-05,"Comedy, Drama",USA,English
tt0873886,30-Sep-11,"Action, Crime, Horror, Thriller",USA,english
tt0366780,03-Mar-06,"Adventure, Fantasy","UK, USA",English
tt0092615,20-Mar-87,"Action, Adventure, Fantasy",Italy,"English, Italian"
tt2076220,04-Jul-12,"Drama, Fantasy","France, Germany","english, french"
tt2910814,10-Jul-14,"Drama, Mystery, Sci-Fi, Thriller",USA,english
tt0126859,07-Jan-00,Drama,"USA, UK",english
tt1839642,25-Oct-13,"Drama, Mystery, Romance",USA,english
tt3614128,11-Apr-14,"Documentary, Biography","Uganda, USA",english
tt0095905,12-Oct-88,"Crime, Drama",France,French
tt0206226,07-Sep-01,"Comedy, Horror, Mystery","Australia, USA",english
tt4383288,16-Nov-16,Drama,France,"french, russian"
tt2403393,22-Apr-16,"Biography, Drama, Music","UK, United Arab Emirates, Romania, Morocco",english
tt5517008,05-Jun-11,"Short, Comedy, Music",Germany,english
tt0218182,23-Mar-01,Comedy,USA,english
tt0305973,21-Mar-03,"Crime, Drama",USA,english
tt0119502,20-Jun-97,"Biography, Romance",USA,English
tt2059171,11-Apr-14,"Horror, Thriller",USA,english
tt1719071,08-Dec-11,"Comedy, Drama",USA,english
tt4509744,01-Apr-13,"Short, Thriller",UK,english
tt2372251,17-Aug-18,"Drama, Fantasy, Horror, Thriller","Spain, USA",english
tt0298482,29-Jul-04,"Comedy, Fantasy",Canada,English
tt0068156,17-Nov-72,"Drama, Family, History, Musical",USA,english
tt0020960,15-Nov-30,"Drama, War",USA,english
tt2573798,01-Jan-68,"Animation, Short",Czechoslovakia,english
tt3533916,19-Jan-16,Horror,USA,english
tt2414822,28-Feb-14,"Adventure, Biography, Drama, Romance","South Africa, New Zealand, Indonesia",english
tt2395247,21-Jul-12,"Comedy, Romance",USA,english
tt4340720,08-Sep-15,"Action, Thriller",USA,english
tt0031381,17-Jan-40,"Drama, History, Romance, War",USA,english
tt0060665,03-May-67,"Biography, Drama, History",UK,english
tt0016641,08-Oct-27,"Adventure, Drama, Romance",USA,silent
tt0074958,27-Nov-76,Drama,USA,English
tt0059418,15-Mar-65,"Adventure, War, Western",USA,english
tt0072251,14-Nov-74,"Action, Crime, Thriller",USA,english
tt0042200,17-May-50,"Biography, Comedy, Musical, Romance, Western",USA,english
tt1341167,07-May-10,"Comedy, Crime, Drama","UK, France","arabic, english, punjabi"
tt3205376,16-Apr-15,"Action, Adventure, Western","UK, New Zealand","english, french, swedish"
tt0065446,18-Mar-70,"Comedy, Drama, Romance, Western",USA,english
tt0040694,11-Jun-48,"Adventure, Comedy, Musical, Romance",USA,english
tt0464049,22-Dec-06,"Comedy, Drama, Romance",UK,English
tt0450340,03-Nov-06,"Crime, Drama, Mystery, Thriller",USA,"english, german, turkish"
tt0064665,16-Jun-69,Drama,USA,"english, italian"
tt0080339,02-Jul-80,Comedy,USA,english
tt0119164,19-Sep-97,"Comedy, Drama","UK, USA",english
tt8332674,07-Apr-18,"Short, Drama",Netherlands,english
tt0107554,26-May-93,"Crime, Drama, Thriller",USA,english
tt0113118,26-Apr-95,"Comedy, Drama",USA,English
tt6674752,19-Feb-16,"Short, Drama, Mystery",Turkey,english
tt1072748,02-Feb-18,"Biography, Drama, Fantasy, Horror, Mystery, Thriller","Australia, USA",english
tt5726616,19-Jan-18,"Drama, Romance","Italy, France","english, french, german, italian"
tt0262396,06-Dec-02,"Crime, Drama, Thriller",USA,"english, spanish"
tt2387433,22-Feb-13,"Horror, Sci-Fi, Thriller",USA,english
tt4103724,19-Jan-18,"Drama, Music, Romance",USA,english
tt0092796,01-May-87,"Comedy, Fantasy, Horror",USA,english
tt0061809,07-Mar-68,"Biography, Crime, Drama, History",USA,english
tt0053131,18-Jul-59,Drama,USA,english
tt0068611,21-Jun-72,Thriller,UK,English
tt0060490,30-Mar-66,"Crime, Drama, Mystery, Thriller",USA,english
tt0131436,27-May-98,Comedy,USA,English
tt0117628,23-Aug-96,"Comedy, Drama, Romance",USA,english
tt0081617,03-Oct-80,"Horror, Thriller",Canada,English
tt0120684,04-Nov-98,"Biography, Drama","USA, UK","English, Hungarian"
tt0092991,13-Mar-87,"Comedy, Horror",USA,"english, latin"
tt0088993,19-Jul-85,"Horror, Thriller",USA,english
tt0258038,29-Jun-01,"Action, Adventure, Comedy, Musical",USA,English
tt8151874,27-Nov-19,Drama,USA,english
tt4700756,02-Dec-16,Drama,USA,english
tt3721936,14-Oct-16,"Adventure, Drama, Romance","UK, USA",english
tt7048386,108,"gymnastics, sundance film festival 2015",Argentina,5 wins & 3 nominations.
tt3103166,22-Jan-16,"Action, Biography, Crime, Drama, Family, Fantasy",Canada,english
tt1609781,07-Jun-05,"Short, Action",USA,English
tt2435500,01-Jun-12,"Short, Comedy",USA,"english, korean, thai"
tt0846789,13-Sep-07,Documentary,"Australia, USA",English
tt2166834,29-Jan-13,"Animation, Action, Adventure, Crime, Drama, Horror, Sci-Fi, Thriller",USA,english
tt2761578,04-Mar-14,"Action, Crime, Drama, Thriller",USA,english
tt4146338,25-Dec-12,"Short, Comedy",Denmark,danish
tt0076141,25-Dec-77,"Comedy, Mystery, Thriller",USA,English
tt1615147,29-Sep-11,"Drama, Thriller",USA,english
tt1024715,26-Sep-08,"Comedy, Drama",USA,english
tt0385779,31-Jan-07,Comedy,Canada,french
tt0470679,08-Oct-09,Drama,USA,English
tt4617208,16-Apr-15,"Short, Comedy",USA,french
tt0049055,16-Feb-56,"Drama, Fantasy, Musical",USA,english
tt2582802,15-Oct-14,"Drama, Music",USA,english
tt1095453,04-Oct-07,"Short, Drama",Costa Rica,english
tt0783238,26-Apr-07,"Crime, Drama, Mystery, Thriller",USA,English
tt0085334,18-Nov-83,"Comedy, Family","USA, Canada",english
tt0083739,20-Aug-82,"Action, Crime, Drama, Thriller","Canada, USA",english
tt0144178,26-Nov-99,"Romance, Drama","USA, UK",English
tt0063522,17-Oct-68,"Drama, Horror",USA,english
tt5688932,13-Jul-18,"Comedy, Fantasy, Sci-Fi",USA,english
tt0056217,22-Apr-62,"Drama, Western",USA,english
tt0390221,06-Aug-04,"Crime, Drama","Colombia, Ecuador, USA","english, spanish"
tt3239836,02-Nov-11,"Documentary, Short",UK,english
tt1185836,28-Aug-09,"Comedy, Drama, Romance",USA,english
tt1232802,21-Dec-06,"Documentary, History",UK,english
tt0038650,07-Jan-47,"Drama, Family, Fantasy",USA,english
tt0117951,09-Aug-96,Drama,UK,english
tt2647116,01-Apr-13,"Documentary, Short",Canada,english
tt0077975,28-Jul-78,Comedy,USA,"English, Italian"
tt1536044,22-Oct-10,Horror,USA,english
tt3832914,28-Aug-15,Drama,USA,english
tt2184339,07-Jun-13,"Horror, Thriller","USA, France",english
tt0058150,09-Jan-65,"Action, Adventure, Thriller",UK,english
tt1922777,12-Oct-12,"Horror, Mystery, Thriller","USA, UK",english
tt0236388,18-Aug-00,"Comedy, Documentary",USA,english
tt0050212,14-Dec-57,"Adventure, Drama, War","UK, USA",english
tt0077362,15-Feb-78,"Drama, Romance, War",USA,English
tt0166396,08-Jan-99,Comedy,"UK, Ireland, France, USA","english, gaelic, latin"
tt0118570,01-Aug-97,"Comedy, Drama, Family, Sport","USA, Canada",english
tt0310793,15-Nov-02,"Documentary, Crime, Drama","USA, Canada, Germany",english
tt0073312,28-Aug-75,"Comedy, War",USA,english
tt0091080,01-Aug-86,"Horror, Thriller",USA,english
tt0327036,02-Aug-02,"Documentary, Comedy",USA,english
tt0053604,16-Sep-60,"Comedy, Drama, Romance",USA,english
tt8637428,09-Aug-19,"Comedy, Drama",USA,"english, italian, japanese, mandarin"
tt0051459,29-Aug-58,Drama,USA,english
tt0065462,26-May-70,"Action, Adventure, Sci-Fi",USA,english
tt6000398,01-Apr-01,"Action, Adventure, Animation, Sci-Fi",Japan,Japanese 
tt0107254,13-Aug-93,"Fantasy, Horror, Thriller",USA,English
tt0100666,27-Apr-90,"Adventure, Comedy, Sci-Fi",USA,English
tt6113488,07-Apr-17,"Biography, Drama",USA,english
tt0074512,09-Apr-76,"Comedy, Crime, Drama, Thriller",USA,English
tt0061107,27-Jul-66,Thriller,USA,english
tt6499752,01-Jun-18,"Action, Horror, Sci-Fi, Thriller","USA, Australia",english
tt0089444,25-Oct-85,"Comedy, Drama, Music",USA,English
tt0053793,01-Jul-60,Drama,USA,english
tt1097013,08-May-09,"Action, Comedy, Crime",USA,english
tt0055031,18-Dec-61,"Drama, War",USA,"english, german"
tt0158493,04-Nov-98,"Crime, Drama","Jamaica, USA",English
tt0160298,12-May-99,Comedy,USA,English
tt0040724,17-Sep-48,"Action, Adventure, Romance, Western",USA,english
tt0250323,31-Aug-01,"Crime, Drama, Mystery, Romance, Thriller",USA,english
tt2209418,14-Jun-13,"Drama, Romance","USA, Greece",english
tt0094118,20-Nov-87,"Comedy, Fantasy",USA,English
tt0844479,31-Jul-09,"Horror, Thriller",USA,english
tt0095863,08-Jul-88,"Action, Fantasy, Horror, Sci-Fi, Thriller",USA,English
tt5804314,03-Nov-17,Drama,USA,english
tt0490196,07-Apr-06,Comedy,USA,English
tt0399901,22-Oct-04,Drama,USA,english
tt0296166,08-Nov-02,"Comedy, Drama",USA,"English, Spanish"
tt0082432,28-Aug-81,"Adventure, Drama, History, War",Australia,English
tt1663702,18-Apr-08,Documentary,Russia,Russian
tt4353250,07-Jun-19,Drama,USA,english
tt4034354,01-Jul-16,"Comedy, Drama, Fantasy, Romance","USA, Sweden",english
tt0174336,01-Sep-00,"Comedy, Romance",USA,"English, Italian"
tt0166981,,Adult,USA,English
tt5923204,21-Nov-13,"Documentary, Short",USA,english
tt0878835,18-Jun-10,"Comedy, Drama",USA,english
tt0067992,30-Jun-71,"Family, Fantasy, Musical","USA, East Germany, West Germany, Belgium","English, French, German, Italian"
tt0108517,24-Sep-93,"Action, Fantasy, Horror, Thriller",USA,English
tt0118541,18-Apr-97,"Adventure, Comedy, Crime, Mystery","USA, UK","English, Spanish"
tt0077405,06-Oct-78,"Drama, Romance",USA,"English, Italian"
tt3367294,31-Mar-16,"Action, Comedy, Crime",Mexico,"english, spanish"
tt0155776,19-Feb-99,"Comedy, Crime, Thriller",USA,english
tt0115632,09-Aug-96,"Biography, Drama",USA,"English, Spanish"
tt1462054,09-Apr-10,"Drama, Family",USA,english
tt0147612,16-Oct-98,"Comedy, Drama",USA,"English, Russian"
tt1618432,06-Dec-13,"Crime, Drama, Romance",USA,english
tt0337996,04-Apr-03,"Comedy, Documentary",USA,english
tt3099498,19-Sep-14,"Comedy, Drama, Horror",USA,english
tt4218696,18-May-17,"Action, Drama, Thriller, War",USA,english
tt0363589,14-Nov-03,"Crime, Drama, Thriller",USA,"English, German"
tt0364569,21-Nov-03,"Action, Drama, Mystery, Thriller",South Korea,korean
tt1640459,12-May-11,"Action, Comedy, Horror, Thriller",Canada,english
tt2690138,08-May-15,"Comedy, Drama","UK, USA",english
tt1920849,06-Sep-12,"Comedy, Romance",USA,english
tt1686018,09-Sep-11,Horror,USA,english
tt3253232,09-Dec-16,"Comedy, Romance",USA,english
tt0116361,03-Sep-97,"Comedy, Crime, Drama, Thriller","USA, France",English
tt0785025,06-Oct-06,"Drama, Family, Western",USA,English
tt0309529,15-Nov-93,Comedy,Australia,English
tt1855401,27-Jan-12,Comedy,USA,english
tt1145855,18-Sep-07,Animation,USA,"english, khmer, vietnamese"
tt3884512,13-Dec-10,"Short, Fantasy",USA,english
tt1229370,20-Dec-08,"Adventure, Fantasy, Horror",Canada,English
tt2211646,03-Jun-12,,Canada,english
tt0385890,30-Sep-05,Comedy,USA,English
tt1841642,10-Oct-17,"Horror, Thriller",USA,english
tt6047630,13-Dec-08,"Short, Drama",France,french
tt2398249,05-Sep-14,"Comedy, Romance",USA,english
tt1922679,12-Apr-13,"Action, Drama, Thriller","Brazil, USA","english, portuguese"
tt0043274,14-Sep-51,"Animation, Adventure, Family, Fantasy, Musical",USA,english
tt0482461,13-Mar-10,"Comedy, Drama, Romance",USA,English
tt1390404,01-Aug-09,Comedy,USA,English
tt1085382,10-Oct-09,"Action, Adventure, Crime, Drama",USA,English
tt1754264,08-Apr-11,"Action, Drama, Sport",USA,english
tt2048865,25-Sep-15,"Action, Thriller",USA,english
