movie_id,prd_mthd
tt0064990,live action
tt2140619,live action
tt0048259,.
tt4975722,live action
tt0498879,contemporary fiction
tt0473308,live action
tt0097659,live action
tt0092675,live action
tt0031679,live action
tt7153766,live action
tt0113540,live action
tt0367089,live action
tt0038109,live action
tt0109759,live action
tt1758795,live action
tt0118789,live action
tt0087995,live action
tt3835080,live action
tt0357110,live action
tt0261983,.
tt2424480,live action
tt1163819,live action
tt0027977,live action
tt2486682,live action
tt0286162,live action
tt3110770,live action
tt0395543,live action
tt3504048,live action
tt8043306,live action
tt0473107,live action
tt2017486,live action
tt1212022,digital animation
tt3526286,live action
tt3781616,live action
tt0029583,hand animation
tt0063592,Live Action
tt3966404,live action
tt0374639,live action
tt1447793,live action
tt0464054,live action
tt0028216,.
tt0400202,live action
tt0117958,live action
tt1103982,.
tt0087130,live action
tt0470869,.
tt0317640,.
tt0458480,live action
tt2282016,live action
tt1975161,live action
tt0032976,live action
tt0082418,live action
tt0037884,.
tt0087015,live action
tt2235108,live action
tt0046126,live action
tt3743042,live action
tt0033729,.
tt0387564,live action
tt0098724,live action
tt0203230,live action
tt0044079,live action
tt0048750,live action
tt0043456,Live Action
tt2051894,live action
tt0105236,.
tt0051207,live action
tt0073629,live action
tt0074225,.
tt1758575,live action
tt0084556,live action
tt0806147,live action
tt0027438,live action
tt2479026,live action
tt2180333,live action
tt1827354,live action
tt0065579,live action
tt2622294,live action
tt1943014,live action
tt2528814,live action
tt0348333,live action
tt0080749,live action
tt0416315,live action
tt0090967,.
tt0304692,live action
tt2723576,live action
tt5373234,live action
tt0067756,live action
tt0923653,live action
tt3043194,live action
tt1434447,.
tt0075148,live action
tt1560985,live action
tt0057590,.
tt4836716,live action
tt0497116,live action
tt1991245,live action
tt0082533,live action
tt0934825,live action
tt0093177,live action
tt0384286,live action
tt1120985,live action
tt0065466,live action
tt0049452,live action
tt4761916,live action
tt0041841,.
tt1866249,live action
tt0893382,live action
tt1571249,live action
tt2396566,live action
tt6322922,live action
tt0119778,live action
tt2910274,live action
tt1441326,live action
tt0418773,live action
tt0978759,live action
tt0239986,live action
tt0222850,live action
tt0489037,live action
tt0118113,live action
tt0283509,live action
tt0139615,live action
tt0268200,live action
tt6288250,live action
tt0194218,live action
tt3400342,live action
tt0248012,live action
tt1235170,live action
tt0299458,live action
tt2304459,live action
tt0119019,live action
tt0160498,live action
tt2884206,live action
tt0357470,live action
tt5620366,live action
tt0428609,live action
tt0282698,live action
tt0489247,live action
tt1172994,live action
tt1907639,live action
tt0454431,live action
tt5164412,live action
tt0120813,.
tt4403432,contemporary fiction
tt0181836,.
tt2994190,live action
tt1295909,live action
tt0401462,live action
tt0487156,live action
tt2852376,live action
tt4733536,live action
tt4590482,live action
tt0323120,live action
tt1414361,.
tt0425151,live action
tt0448090,live action
tt2149137,live action
tt1838722,live action
tt3289362,live action
tt2446502,live action
tt1604100,live action
tt5366082,live action
tt2655734,live action
tt5022702,live action
tt5855930,live action
tt3034146,live action
tt3406296,live action
tt8361028,live action
tt8327962,live action
tt0825346,live action
tt1159209,live action
tt0330136,live action
tt2768290,live action
tt3637834,contemporary fiction
tt2141739,live action
tt0047296,live action
tt2334649,live action
tt4191580,live action
tt6257174,live action
tt1684628,live action
tt2763498,live action
tt1769363,live action
tt3513086,live action
tt0034492,hand animation
tt1996264,live action
tt2311428,live action
tt0870118,Live Action
tt0295725,live action
tt1349478,.
tt0066832,live action
tt0108000,Live Action
tt0285869,live action
tt3569356,live action
tt2822394,live action
tt4730120,live action
tt0069704,live action
tt0815181,live action
tt1999192,live action
tt1862079,live action
tt3518012,live action
tt2348492,live action
tt0308411,live action
tt0453540,live action
tt1476251,live action
tt5152156,live action
tt0997143,.
tt0044706,.
tt0110057,live action
tt0436724,live action
tt0468489,live action
tt0242587,live action
tt5990474,live action
tt2016335,live action
tt0024216,live action
tt0045888,.
tt2187884,live action
tt2139721,live action
tt1510934,live action
tt2380301,live action
tt0027125,.
tt0185937,live action
tt0066580,live action
tt0076257,live action
tt0243415,live action
tt1074931,live action
tt1950135,live action
tt4333662,live action
tt0331225,.
tt3130704,.
tt5274738,live action
tt0058182,live action
tt1981703,live action
tt4374230,live action
tt0023196,.
tt0080761,live action
tt2402132,live action
tt1129423,live action
tt0071206,live action
tt0076271,Live Action
tt0438205,live action
tt0340377,live action
tt0492506,live action
tt0218043,live action
tt0306069,live action
tt1976608,live action
tt0382489,live action
tt0212974,live action
tt0341540,live action
tt0162830,live action
tt0377091,live action
tt2265398,live action
tt6051948,live action
tt4649072,live action
tt1470827,live action
tt1606829,live action
tt1862499,live action
tt0104567,Live Action
tt0843850,live action
tt5014406,.
tt0377043,live action
tt2246526,live action
tt2924392,live action
tt1937264,live action
tt2179027,live action
tt1884318,live action
tt0455556,live action
tt3417110,live action
tt2909932,live action
tt4355456,live action
tt2111292,live action
tt3152288,live action
tt3126876,live action
tt0099675,live action
tt1848834,live action
tt4062896,live action
tt0102989,Live Action
tt1117514,live action
tt0120244,live action
tt2176228,live action
tt0024034,live action
tt0100142,live action
tt6519016,live action
tt0374900,live action
tt0071853,live action
tt0451176,live action
tt1114725,live action
tt1560957,live action
tt0261755,live action
tt0402249,live action
tt6020556,live action
tt1001390,.
tt0006864,.
tt0019729,live action
tt0081114,Live Action
tt0092548,Live Action
tt0436613,live action
tt0421237,live action
tt4162992,live action
tt0050083,live action
tt0077651,live action
tt0025316,.
tt0161023,live action
tt0343121,live action
tt0238247,live action
tt0311648,live action
tt0115856,live action
tt1152850,live action
tt0165857,live action
tt0468526,live action
tt0059592,live action
tt5225338,live action
tt1241226,live action
tt2912776,live action
tt2704210,live action
tt0072856,live action
tt1991199,live action
tt3512332,live action
tt0393049,live action
tt8151710,live action
tt1328873,live action
tt1971352,live action
tt0082467,.
tt0118842,live action
tt1785302,live action
tt1758692,live action
tt0113416,live action
tt0200530,live action
tt0203289,live action
tt0401610,live action
tt0479112,live action
tt0173390,live action
tt1263682,live action
tt2292959,live action
tt0952682,live action
tt1997621,live action
tt4131188,live action
tt2290113,live action
tt1270792,live action
tt1360826,live action
tt1640714,.
tt1071804,live action
tt2363439,live action
tt0188030,live action
tt5171922,live action
tt3421204,live action
tt3520844,factual
tt1637652,live action
tt2690560,live action
tt4477966,live action
tt3210710,live action
tt0015624,live action
tt1383609,live action
tt1781784,live action
tt0182508,live action
tt5512848,live action
tt0045546,live action
tt0168192,.
tt0006333,live action
tt0117802,live action
tt0024548,.
tt0217107,live action
tt3844362,live action
tt0420723,live action
tt1211890,live action
tt1301130,live action
tt0923600,live action
tt0388230,live action
tt0438427,live action
tt0944101,live action
tt0451206,live action
tt3509804,live action
tt0756683,live action
tt3666210,live action
tt1714210,live action
tt0091939,live action
tt1549572,live action
tt1934172,live action
tt0079062,.
tt1333668,live action
tt0279721,Live Action
tt0907657,live action
tt0271219,live action
tt2780714,live action
tt4798386,live action
tt2403815,live action
tt0098213,live action
tt0034587,live action
tt2125430,live action
tt4607906,live action
tt0796314,live action
tt0058701,live action
tt0063350,live action
tt0004972,live action
tt0339921,live action
tt2309260,live action
tt0805526,live action
tt0074486,Live Action
tt0093200,.
tt0011549,.
tt0119670,live action
tt6265828,live action
tt3644012,live action
tt3072636,live action
tt0301503,.
tt1942884,live action
tt3109200,live action
tt4338136,live action
tt4884912,live action
tt0068833,Live Action
tt2319456,live action
tt2955096,live action
tt0431830,Live Action
tt0138704,live action
tt0390521,live action
tt3672742,live action
tt1861343,live action
tt0052646,live action
tt2334896,live action
tt0112585,live action
tt0189541,live action
tt1570989,live action
tt4462082,live action
tt1294142,.
tt0478988,live action
tt2294916,live action
tt1524083,live action
tt0262432,.
tt1798291,live action
tt1716760,live action
tt1492841,live action
tt2469216,live action
tt3847958,live action
tt3123250,live action
tt0109445,live action
tt4393036,live action
tt0068468,.
tt0119361,live action
tt1945044,live action
tt3397754,live action
tt2759066,live action
tt2375036,live action
tt0392798,live action
tt0425027,live action
tt4515364,live action
tt1781935,live action
tt3973612,live action
tt1230136,live action
tt1235811,live action
tt0844289,live action
tt0477285,live action
tt0390323,live action
tt0481267,live action
tt2010510,contemporary fiction
tt0390384,live action
tt0430371,live action
tt7837402,live action
tt0484562,live action
tt0371257,live action
tt0980970,animation/live action
tt0936501,live action
tt1396218,live action
tt0457419,live action
tt0121766,animation/live action
tt0455967,live action
tt0388482,live action
tt0356910,live action
tt1027718,live action
tt0430779,digital animation
tt0388125,live action
tt1336006,live action
tt2625810,live action
tt1791682,live action
tt4062536,live action
tt4721124,live action
tt4846232,live action
tt3859310,live action
tt4158096,live action
tt5340300,live action
tt2034031,live action
tt4385888,live action
tt2132285,live action
tt2101441,live action
tt2326612,Live Action
tt2402101,live action
tt6040662,live action
tt6902696,live action
tt0470752,live action
tt5691670,live action
tt6053438,live action
tt5715874,live action
tt4827558,.
tt5613484,live action
tt4266638,live action
tt1727770,live action
tt0401420,live action
tt0477139,live action
tt0374563,Live Action
tt0475937,Live Action
tt1313139,live action
tt1166100,live action
tt2788716,live action
tt2334733,live action
tt5742374,live action
tt2141751,Live Action
tt1294213,live action
tt1763264,live action
tt0497972,live action
tt1037218,live action
tt2980472,live action
tt1174730,live action
tt5884230,live action
tt3480796,Live Action
tt1300851,live action
tt2368254,live action
tt2062700,live action
tt2101383,live action
tt3062976,live action
tt2891174,live action
tt1082807,live action
tt4573516,live action
tt2720826,live action
tt2403021,live action
tt4679210,live action
tt2057392,live action
tt5461944,live action
tt1667321,live action
tt4669264,live action
tt4899370,live action
tt6225520,live action
tt6108178,live action
tt1212428,live action
tt5023260,live action
tt1596345,live action
tt0402894,live action
tt0480242,live action
tt0465234,live action
tt2980706,digital animation
tt0997047,Live Action
tt0435670,live action
tt1185416,live action
tt0473075,live action
tt0962726,live action
tt0363771,animation/live action
tt0417433,live action
tt0772193,live action
tt1093908,live action
tt0452681,live action
tt0396555,digital animation
tt1691917,digital animation
tt0467110,Animation/Live Action
tt0453467,live action
tt3442006,Live Action
tt2370248,live action
tt0780595,live action
tt5071886,live action
tt0401815,Live Action
tt1858481,live action
tt2215395,live action
tt0297284,live action
tt2488778,live action
tt4009278,Live Action
tt5270948,live action
tt2390237,live action
tt3203528,live action
tt4399952,live action
tt2317337,.
tt3735246,live action
tt1188982,live action
tt8108198,live action
tt1255951,.
tt4110568,live action
tt0806088,live action
tt1144804,live action
tt2140465,live action
tt5859238,live action
tt6971752,live action
tt1891757,live action
tt2172071,live action
tt4559046,live action
tt2309764,live action
tt0991346,live action
tt1395025,live action
tt5197544,live action
tt0488414,live action
tt3679060,live action
tt5474036,live action
tt3678782,live action
tt2806788,live action
tt1921149,live action
tt2639254,live action
tt2758904,live action
tt2172584,live action
tt2091935,live action
tt1591095,live action
tt1270761,live action
tt6277440,live action
tt3595298,live action
tt6988116,live action
tt2905838,live action
tt4169250,live action
tt3142688,live action
tt6843812,live action
tt7255568,live action
tt4559006,live action
tt5286444,live action
tt6452574,live action
tt3754940,live action
tt2261287,digital animation
tt4853102,digital animation
tt0473488,live action
tt0455326,digital animation
tt0401711,live action
tt1151359,live action
tt0421238,live action
tt8695030,live action
tt4572792,live action
tt0970468,live action
tt2261331,live action
tt0400525,live action
tt0427969,live action
tt1817273,live action
tt0393109,live action
tt0810819,live action
tt2170299,live action
tt0796368,Live Action
tt1234654,live action
tt0116684,Live Action
tt0382189,live action
tt1229822,Live Action
tt1226753,live action
tt2639336,live action
tt2218003,live action
tt5649108,live action
tt4731136,live action
tt2446042,live action
tt2799166,live action
tt2802144,live action
tt2226597,live action
tt1083452,live action
tt1502712,Live Action
tt1172049,live action
tt3387266,live action
tt2837574,Live Action
tt0433416,live action
tt0267891,live action
tt2872462,live action
tt0427944,live action
tt0838221,live action
tt1022603,live action
tt2273657,Live Action
tt0975645,live action
tt0240200,live action
tt2056771,live action
tt1781058,.
tt0145503,live action
tt5977276,live action
tt0427968,live action
tt0808331,Live Action
tt1606392,live action
tt1412386,live action
tt2112096,live action
tt1710417,live action
tt0790804,live action
tt5669936,live action
tt2784512,live action
tt0429573,live action
tt4669296,live action
tt5666304,live action
tt0485601,hand animation
tt4799066,live action
tt1289406,live action
tt1183374,live action
tt1071812,live action
tt2511428,live action
tt1082853,live action
tt0841044,live action
tt0275230,.
tt6980546,live action
tt1407084,Live Action
tt0352994,Live Action
tt0454776,Live Action
tt1226774,live action
tt4686844,live action
tt3463106,live action
tt2944198,live action
tt1067765,live action
tt0989000,.
tt3577624,live action
tt1183665,live action
tt4714782,live action
tt3297330,live action
tt0787524,live action
tt4977530,live action
tt1487118,live action
tt1320239,live action
tt5195412,live action
tt0420293,live action
tt1853643,Live Action
tt3208026,live action
tt2674430,live action
tt7026672,Live Action
tt1433811,live action
tt2626350,live action
tt1666185,live action
tt7242142,live action
tt4382872,live action
tt2490326,live action
tt1767372,live action
tt0376479,live action
tt3797868,live action
tt1121931,live action
tt0475355,.
tt2378507,live action
tt0443473,live action
tt2235779,live action
tt0470705,live action
tt1853739,live action
tt0435625,live action
tt0433362,live action
tt1213012,digital animation
tt0800003,live action
tt6018306,live action
tt1477076,live action
tt0424136,live action
tt1389096,live action
tt0492044,live action
tt0308353,digital animation
tt1259521,live action
tt5670152,live action
tt0870211,live action
tt0375679,live action
tt0450278,live action
tt0361693,live action
tt0426615,live action
tt1521848,live action
tt0433387,live action
tt0800027,live action
tt0780571,live action
tt0423977,live action
tt5208252,live action
tt0432402,live action
tt0489237,live action
tt1932767,live action
tt4383594,live action
tt4126438,live action
tt1935902,live action
tt3824458,live action
tt1103275,live action
tt2870808,live action
tt0343996,live action
tt0454792,live action
tt2393845,live action
tt5886440,live action
tt1783732,live action
tt1641841,live action
tt1133993,.
tt1278449,live action
tt5989218,live action
tt1247690,live action
tt0462338,live action
tt0468565,live action
tt1045670,live action
tt0858479,live action
tt0427470,live action
tt0488120,live action
tt0433400,live action
tt0091875,live action
tt0768212,live action
tt0419984,live action
tt4334266,live action
tt5962210,live action
tt2883512,Live Action
tt1850397,live action
tt2097307,live action
tt1767382,live action
tt3774114,live action
tt1601913,live action
tt5655222,live action
tt3203620,live action
tt6212478,live action
tt1210042,live action
tt1046947,live action
tt0862846,live action
tt0408236,live action
tt0408839,live action
tt0815245,live action
tt0477051,live action
tt1130988,live action
tt8291224,live action
tt4943322,live action
tt0462200,live action
tt1034303,live action
tt0795351,live action
tt0757361,live action
tt1251757,live action
tt1179904,live action
tt0408524,live action
tt1020072,live action
tt4530422,live action
tt1967545,live action
tt3179568,live action
tt0110684,live action
tt0491175,live action
tt0416044,live action
tt0404802,live action
tt0494834,Live Action
tt5607096,live action
tt1164999,Live Action
tt0482463,live action
tt4291600,live action
tt4258698,live action
tt0460890,live action
tt0460791,Live Action
tt0968264,live action
tt3068194,live action
tt0903657,live action
tt3168230,live action
tt1935179,live action
tt1720616,live action
tt1368440,live action
tt1285309,.
tt1247662,live action
tt5628302,live action
tt2515030,live action
tt3235888,live action
tt1528071,live action
tt0830570,live action
tt4934950,live action
tt4814290,live action
tt1806913,live action
tt2883434,live action
tt2388715,live action
tt2339741,live action
tt1506999,live action
tt1333125,multiple production methods
tt3173910,live action
tt2356180,.
tt7212726,live action
tt1729637,live action
tt0315642,live action
tt7485048,live action
tt5946128,live action
tt0456020,live action
tt0342258,live action
tt0424823,live action
tt0383222,live action
tt4160708,live action
tt0452702,live action
tt0110889,live action
tt0834001,live action
tt0486578,live action
tt7668870,live action
tt2624412,live action
tt2097331,live action
tt5304464,live action
tt5164184,live action
tt0375912,live action
tt1194263,.
tt4326444,live action
tt0411195,live action
tt4048272,live action
tt3859304,live action
tt3316960,live action
tt2870756,live action
tt1023441,live action
tt1969062,live action
tt0419294,live action
tt0824758,live action
tt0364955,live action
tt0790770,live action
tt0384504,live action
tt1490785,live action
tt3715320,live action
tt6217608,live action
tt3721964,live action
tt3072482,live action
tt1987680,live action
tt1661275,live action
tt5789976,live action
tt4005402,live action
tt0865554,live action
tt0349467,live action
tt0457433,live action
tt0422774,live action
tt0355702,live action
tt0080923,Live Action
tt0411061,live action
tt1071875,live action
tt0113755,live action
tt0897361,live action
tt0395495,live action
tt0838232,live action
tt0139151,Live Action
tt7074886,live action
tt6905696,live action
tt1530983,live action
tt1146325,live action
tt0887912,live action
tt0804516,live action
tt4972062,live action
tt4437216,live action
tt4104022,live action
tt3774466,live action
tt0803057,live action
tt0370986,live action
tt1321511,Live Action
tt0292963,live action
tt0097790,live action
tt0369994,live action
tt0444653,live action
tt3416742,live action
tt6348138,stop-motion animation
tt4864932,live action
tt4535650,live action
tt4129428,live action
tt3859980,live action
tt3554418,live action
tt3390572,live action
tt3148502,live action
tt2344678,live action
tt0449994,live action
tt2112124,live action
tt1934231,live action
tt1734110,live action
tt1375789,live action
tt0475394,live action
tt4972582,live action
tt4682788,live action
tt0409847,live action
tt3713166,live action
tt1084972,Live Action
tt0343737,live action
tt0113537,live action
tt0396752,live action
tt0395251,live action
tt0387514,live action
tt0384793,live action
tt0426883,live action
tt8085790,live action
tt8079248,live action
tt6921996,live action
tt6911608,live action
tt6772950,live action
tt0082801,live action
tt0089469,live action
tt0417217,live action
tt2616810,Live Action
tt2397535,live action
tt2012011,live action
tt2395469,live action
tt7721800,live action
tt0808399,live action
tt0403702,live action
tt0795461,live action
tt0416449,animation/live action
tt0477302,live action
tt4468740,animation/live action
tt0469263,live action
tt1017460,animation/live action
tt2366608,live action
tt0093793,live action
tt0450345,live action
tt0956038,live action
tt1951261,Live Action
tt0434409,live action
tt0486583,live action
tt1308729,live action
tt3065204,live action
tt2452244,live action
tt0821640,live action
tt0494238,live action
tt4443658,live action
tt0119167,Live Action
tt0375920,live action
tt1172991,live action
tt0407265,live action
tt1092634,live action
tt1007029,live action
tt0368794,live action
tt2070776,live action
tt2058107,live action
tt1980929,live action
tt1951181,live action
tt1800302,live action
tt0844993,digital animation
tt1686821,live action
tt6173990,Live Action
tt0110678,live action
tt1266029,live action
tt1786751,live action
tt0432289,live action
tt5108476,live action
tt0375611,live action
tt1182937,live action
tt3767372,live action
tt3495026,live action
tt1740710,live action
tt7431594,live action
tt6836936,live action
tt6588966,live action
tt6527426,live action
tt5997666,live action
tt5970844,live action
tt5956100,live action
tt5882970,live action
tt3405236,Live Action
