movie_id,metascore
tt0420293,67
tt1853643,36
tt3208026,65
tt2674430,53
tt7026672,52
tt1433811,64
tt2626350,45
tt1666185,38
tt7242142,77
tt4382872,25
tt2490326,49
tt1767372,45
tt0376479,43
tt3797868,26
tt1121931,41
tt0475355,55
tt2378507,56
tt0443473,23
tt2235779,41
tt0470705,62
tt1853739,66
tt0435625,71
tt0433362,57
tt1213012,36
tt0800003,17
tt6018306,65
tt1477076,24
tt0424136,58
tt1389096,41
tt0492044,33
tt0308353,28
tt1259521,72
tt5670152,37
tt0870211,65
tt0375679,66
tt0450278,55
tt0361693,57
tt0426615,31
tt1521848,68
tt0433387,56
tt0800027,51
tt0780571,45
tt0423977,54
tt5208252,58
tt0432402,45
tt0489237,46
tt1932767,74
tt4383594,11
tt4126438,63
tt1935902,43
tt3824458,86
tt1103275,74
tt2870808,57
tt0343996,47
tt0454792,63
tt2393845,30
tt5886440,63
tt1783732,53
tt1641841,39
tt1133993,36
tt1278449,72
tt5989218,21
tt1247690,36
tt0462338,70
tt0468565,70
tt1045670,84
tt0858479,57
tt0427470,73
tt0488120,68
tt0433400,47
tt0091875,49
tt0768212,59
tt0419984,41
tt4334266,62
tt5962210,71
tt2883512,68
tt1850397,24
tt2097307,50
tt1767382,49
tt3774114,58
tt1601913,64
tt5655222,61
tt3203620,57
tt6212478,68
tt1210042,43
tt1046947,57
tt0862846,61
tt0408236,83
tt0408839,46
tt0815245,43
tt0477051,27
tt1130988,64
tt8291224,.
tt4943322,26
tt0462200,52
tt1034303,58
tt0795351,25
tt0757361,66
tt1251757,60
tt1179904,68
tt0408524,65
tt1020072,81
tt4530422,60
tt1967545,52
tt3179568,38
tt0110684,86
tt0491175,42
tt0416044,74
tt0404802,64
tt0494834,39
tt5607096,67
tt1164999,58
tt0482463,47
tt4291600,76
tt4258698,74
tt0460890,33
tt0460791,64
tt0968264,55
tt3068194,87
tt0903657,80
tt3168230,67
tt1935179,76
tt1720616,55
tt1368440,20
tt1285309,55
tt1247662,47
tt5628302,74
tt2515030,56
tt3235888,83
tt1528071,46
tt0830570,.
tt4934950,.
tt4814290,.
tt1806913,.
tt2883434,45
tt2388715,61
tt2339741,42
tt1506999,67
tt1333125,18
tt3173910,.
tt2356180,.
tt7212726,.
tt1729637,41
tt0315642,.
tt7485048,.
tt5946128,.
tt0456020,37
tt0342258,58
tt0424823,38
tt0383222,18
tt4160708,71
tt0452702,54
tt0110889,.
tt0834001,44
tt0486578,41
tt7668870,71
tt2624412,52
tt2097331,67
tt5304464,72
tt5164184,59
tt0375912,73
tt1194263,77
tt4326444,73
tt0411195,59
tt4048272,93
tt3859304,44
tt3316960,72
tt2870756,54
tt1023441,56
tt1969062,64
tt0419294,77
tt0824758,76
tt0364955,54
tt0790770,64
tt0384504,65
tt1490785,47
tt3715320,53
tt6217608,92
tt3721964,46
tt3072482,51
tt1987680,46
tt1661275,76
tt5789976,47
tt4005402,33
tt0865554,20
tt0349467,43
tt0457433,31
tt0422774,36
tt0355702,56
tt0080923,69
tt0411061,17
tt1071875,34
tt0113755,.
tt0897361,16
tt0395495,43
tt0838232,36
tt0139151,.
tt7074886,61
tt6905696,39
tt1530983,62
tt1146325,.
tt0887912,95
tt0804516,37
tt4972062,83
tt4437216,64
tt4104022,68
tt3774466,46
tt0803057,51
tt0370986,73
tt1321511,49
tt0292963,84
tt0097790,36
tt0369994,57
tt0444653,53
tt3416742,76
tt6348138,68
tt4864932,.
tt4535650,.
tt4129428,.
tt3859980,39
tt3554418,.
tt3390572,.
tt3148502,.
tt2344678,.
tt0449994,69
tt2112124,45
tt1934231,66
tt1734110,.
tt1375789,.
tt0475394,45
tt4972582,62
tt4682788,42
tt0409847,50
tt3713166,59
tt1084972,.
tt0343737,61
tt0113537,75
tt0396752,59
tt0395251,52
tt0387514,58
tt0384793,47
tt0426883,53
tt8085790,49
tt8079248,55
tt6921996,39
tt6911608,60
tt6772950,35
tt0082801,47
tt0089469,30
tt0417217,50
tt2616810,83
tt2397535,69
tt2012011,34
tt2395469,65
tt7721800,.
tt0808399,49
tt0403702,63
tt0795461,11
tt0416449,52
tt0477302,46
tt4468740,88
tt0469263,55
tt1017460,66
tt2366608,42
tt0093793,61
tt0450345,36
tt0956038,39
tt1951261,30
tt0434409,62
tt0486583,42
tt1308729,48
tt3065204,65
tt2452244,60
tt0821640,34
tt0494238,.
tt4443658,67
tt0119167,69
tt0375920,44
tt1172991,69
tt0407265,66
tt1092634,36
tt1007029,54
tt0368794,73
tt2070776,58
tt2058107,59
tt1980929,62
tt1951181,77
tt1800302,49
tt0844993,20
tt1686821,31
tt6173990,.
tt0110678,.
tt1266029,67
tt1786751,30
tt0432289,58
tt5108476,.
tt0375611,.
tt1182937,.
tt3767372,.
tt3495026,.
tt1740710,.
tt7431594,.
tt6836936,.
tt6588966,.
tt6527426,.
tt5997666,.
tt5970844,.
tt5956100,.
tt5882970,.
tt3405236,.
